Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A);Current range;Overload
1;1231;16.3881579586239;-0.99456787109375;-0.2052001953125;1 A;
1;1232;16.3962879586034;-0.9918212890625;-0.204559326171875;1 A;
1;1233;16.4044179585828;-0.98968505859375;-0.203948974609375;1 A;
1;1234;16.4125479585623;-0.98724365234375;-0.203277587890625;1 A;
1;1235;16.4206779585418;-0.98541259765625;-0.202606201171875;1 A;
1;1236;16.4288079585212;-0.9820556640625;-0.201873779296875;1 A;
1;1237;16.4369379585007;-0.9796142578125;-0.201141357421875;1 A;
1;1238;16.4450679584802;-0.9771728515625;-0.20037841796875;1 A;
1;1239;16.4531979584597;-0.9747314453125;-0.199737548828125;1 A;
1;1240;16.4613279584391;-0.97259521484375;-0.19891357421875;1 A;
1;1241;16.4694579584186;-0.97015380859375;-0.198150634765625;1 A;
1;1242;16.4775879583981;-0.96771240234375;-0.197296142578125;1 A;
1;1243;16.4857179583776;-0.96527099609375;-0.196563720703125;1 A;
1;1244;16.493847958357;-0.96282958984375;-0.19573974609375;1 A;
1;1245;16.5019779583365;-0.96038818359375;-0.195037841796875;1 A;
1;1246;16.510107958316;-0.958251953125;-0.19415283203125;1 A;
1;1247;16.5182379582955;-0.95550537109375;-0.19342041015625;1 A;
1;1248;16.5263679582749;-0.95306396484375;-0.1925048828125;1 A;
1;1249;16.5344979582544;-0.95062255859375;-0.191741943359375;1 A;
1;1250;16.5426279582339;-0.94818115234375;-0.1907958984375;1 A;
1;1251;16.5507579582134;-0.9454345703125;-0.19000244140625;1 A;
1;1252;16.5588879581928;-0.94329833984375;-0.18896484375;1 A;
1;1253;16.5670179581723;-0.941162109375;-0.1881103515625;1 A;
1;1254;16.5751479581518;-0.9381103515625;-0.186981201171875;1 A;
1;1255;16.5832779581312;-0.93597412109375;-0.186065673828125;1 A;
1;1256;16.5914079581107;-0.933837890625;-0.18487548828125;1 A;
1;1257;16.5995379580902;-0.93048095703125;-0.18389892578125;1 A;
1;1258;16.6076679580697;-0.92864990234375;-0.182769775390625;1 A;
1;1259;16.6157979580491;-0.92620849609375;-0.181640625;1 A;
1;1260;16.6239279580286;-0.92376708984375;-0.180419921875;1 A;
1;1261;16.6320579580081;-0.92071533203125;-0.17919921875;1 A;
1;1262;16.6401879579876;-0.91888427734375;-0.178009033203125;1 A;
1;1263;16.648317957967;-0.91583251953125;-0.176666259765625;1 A;
1;1264;16.6564479579465;-0.91400146484375;-0.1754150390625;1 A;
1;1265;16.664577957926;-0.9112548828125;-0.173980712890625;1 A;
1;1266;16.6727079579055;-0.909423828125;-0.172698974609375;1 A;
1;1267;16.6808379578849;-0.906982421875;-0.17108154296875;1 A;
1;1268;16.6889679578644;-0.904541015625;-0.169708251953125;1 A;
1;1269;16.6970979578439;-0.90179443359375;-0.16796875;1 A;
1;1270;16.7052279578234;-0.89935302734375;-0.16650390625;1 A;
1;1271;16.7133579578028;-0.8966064453125;-0.164581298828125;1 A;
1;1272;16.7214879577823;-0.8941650390625;-0.162933349609375;1 A;
1;1273;16.7296179577618;-0.89202880859375;-0.16094970703125;1 A;
1;1274;16.7377479577412;-0.889892578125;-0.1590576171875;1 A;
1;1275;16.7458779577207;-0.88714599609375;-0.15704345703125;1 A;
1;1276;16.7540079577002;-0.88470458984375;-0.155029296875;1 A;
1;1277;16.7621379576797;-0.88226318359375;-0.152862548828125;1 A;
1;1278;16.7702679576591;-0.87982177734375;-0.15069580078125;1 A;
1;1279;16.7783979576386;-0.8770751953125;-0.14825439453125;1 A;
1;1280;16.7865279576181;-0.87493896484375;-0.146026611328125;1 A;
1;1281;16.7946579575976;-0.87249755859375;-0.143280029296875;1 A;
1;1282;16.802787957577;-0.86944580078125;-0.140899658203125;1 A;
1;1283;16.8109179575565;-0.86761474609375;-0.137939453125;1 A;
1;1284;16.819047957536;-0.8648681640625;-0.1353759765625;1 A;
1;1285;16.8271779575155;-0.863037109375;-0.132110595703125;1 A;
1;1286;16.8353079574949;-0.8599853515625;-0.1292724609375;1 A;
1;1287;16.8434379574744;-0.8575439453125;-0.125701904296875;1 A;
1;1288;16.8515679574539;-0.85540771484375;-0.122650146484375;1 A;
1;1289;16.8596979574334;-0.85296630859375;-0.118743896484375;1 A;
1;1290;16.8678279574128;-0.8502197265625;-0.11541748046875;1 A;
1;1291;16.8759579573923;-0.84808349609375;-0.110992431640625;1 A;
1;1292;16.8840879573718;-0.84564208984375;-0.107421875;1 A;
1;1293;16.8922179573512;-0.84320068359375;-0.102508544921875;1 A;
1;1294;16.9003479573307;-0.8404541015625;-0.098480224609375;1 A;
1;1295;16.9084779573102;-0.8380126953125;-0.0931396484375;1 A;
1;1296;16.9166079572897;-0.83526611328125;-0.088592529296875;1 A;
1;1297;16.9247379572691;-0.833740234375;-0.0830078125;1 A;
1;1298;16.9328679572486;-0.8306884765625;-0.07745361328125;1 A;
1;1299;16.9409979572281;-0.828857421875;-0.07171630859375;1 A;
1;1300;16.9491279572076;-0.826416015625;-0.0650634765625;1 A;
1;1301;16.957257957187;-0.82305908203125;-0.05889892578125;1 A;
1;1302;16.9653879571665;-0.82122802734375;-0.05133056640625;1 A;
1;1303;16.973517957146;-0.8184814453125;-0.0447723388671875;1 A;
1;1304;16.9816479571255;-0.81634521484375;-0.03624267578125;1 A;
1;1305;16.9897779571049;-0.81329345703125;-0.0289520263671875;1 A;
1;1306;16.9979079570844;-0.8111572265625;-0.0194000244140625;1 A;
1;1307;17.0060379570639;-0.80902099609375;-0.011370849609375;1 A;
1;1308;17.0141679570434;-0.806884765625;-0.000680541992187506;1 A;
1;1309;17.0222979570228;-0.80413818359375;0.0088623046875;1 A;
1;1310;17.0304279570023;-0.80169677734375;0.020330810546875;1 A;
1;1311;17.0385579569818;-0.79925537109375;0.03134765625;1 A;
1;1312;17.0466879569613;-0.797119140625;0.044287109375;1 A;
1;1313;17.0548179569407;-0.7940673828125;0.0570068359375;1 A;
1;1314;17.0629479569202;-0.79193115234375;0.07159423828125;1 A;
1;1315;17.0710779568997;-0.7891845703125;0.086029052734375;1 A;
1;1316;17.0792079568791;-0.78704833984375;0.1026611328125;1 A;
1;1317;17.0873379568586;-0.7843017578125;0.118194580078125;1 A;
1;1318;17.0954679568381;-0.78155517578125;0.137725830078125;1 A;
1;1319;17.1035979568176;-0.77972412109375;0.15472412109375;1 A;
1;1320;17.111727956797;-0.7769775390625;0.176483154296875;1 A;
1;1321;17.1198579567765;-0.77484130859375;0.194976806640625;1 A;
1;1322;17.127987956756;-0.77239990234375;0.218475341796875;1 A;
1;1323;17.1361179567355;-0.770263671875;0.238555908203125;1 A;
1;1324;17.1442479567149;-0.76751708984375;0.264404296875;1 A;
1;1325;17.1523779566944;-0.76507568359375;0.28582763671875;1 A;
1;1326;17.1605079566739;-0.76202392578125;0.31292724609375;1 A;
1;1327;17.1686379566534;-0.76019287109375;0.33575439453125;1 A;
1;1328;17.1767679566328;-0.7568359375;0.36370849609375;1 A;
1;1329;17.1848979566123;-0.755615234375;0.3883056640625;1 A;
1;1330;17.1930279565918;-0.753173828125;0.416473388671875;1 A;
1;1331;17.2011579565713;-0.7501220703125;0.4427490234375;1 A;
1;1332;17.2092879565507;-0.748199462890625;0.4705810546875;1 A;
1;1333;17.2174179565302;-0.745758056640625;0.499267578125;1 A;
1;1334;17.2255479565097;-0.743438720703125;0.5279541015625;1 A;
1;1335;17.2336779564891;-0.740966796875;0.5596923828125;1 A;
1;1336;17.2418079564686;-0.738616943359375;0.58868408203125;1 A;
1;1337;17.2499379564481;-0.736053466796875;0.62408447265625;1 A;
1;1338;17.2580679564276;-0.733734130859375;0.6549072265625;1 A;
1;1339;17.266197956407;-0.73126220703125;0.69488525390625;1 A;
1;1340;17.2743279563865;-0.728851318359375;0.72906494140625;1 A;
1;1341;17.282457956366;-0.726348876953125;0.77667236328125;1 A;
1;1342;17.2905879563455;-0.724029541015625;0.81787109375;1 A;
1;1343;17.2987179563249;-0.7215576171875;0.877685546875;1 A;
1;1344;17.3068479563044;-0.719085693359375;0.933837890625;1 A;
1;1345;17.3149779562839;-0.716705322265625;1.01593017578125;1 A;
1;1346;17.3231079562634;-0.714385986328125;1.114501953125;1 A;
1;1347;17.3312379562428;-0.712066650390625;1.2664794921875;1 A;
1;1348;17.3393679562223;-0.709564208984375;1.40716552734375;1 A;
1;1349;17.3474979562018;-0.706878662109375;1.4788818359375;1 A;
1;1350;17.3556279561813;-0.704254150390625;1.45660400390625;1 A;
1;1351;17.3637579561607;-0.701995849609375;1.451416015625;1 A;
1;1352;17.3718879561402;-0.699676513671875;1.48529052734375;1 A;
1;1353;17.3800179561197;-0.697296142578125;1.55853271484375;1 A;
1;1354;17.3881479560991;-0.69482421875;1.63909912109375;1 A;
1;1355;17.3962779560786;-0.692474365234375;1.7315673828125;1 A;
1;1356;17.4044079560581;-0.689971923828125;1.82464599609375;1 A;
1;1357;17.4125379560376;-0.68768310546875;1.9207763671875;1 A;
1;1358;17.420667956017;-0.6851806640625;2.0111083984375;1 A;Current overload
1;1359;17.4287979559965;-0.682830810546875;2.093505859375;1 A;Current overload
1;1360;17.436927955976;-0.680450439453125;2.17010498046875;1 A;Current overload
1;1361;17.4450579559555;-0.67816162109375;2.2393798828125;1 A;Current overload
1;1362;17.4531879559349;-0.675628662109375;2.3028564453125;1 A;Current overload
1;1363;17.4613179559144;-0.6732177734375;2.34283447265625;1 A;Current overload
1;1364;17.4694479558939;-0.67083740234375;2.34283447265625;1 A;Current overload
1;1365;17.4775779558734;-0.66845703125;2.34283447265625;1 A;Current overload
1;1366;17.4857079558528;-0.66583251953125;2.34222412109375;1 A;Current overload
1;1367;17.4938379558323;-0.662994384765625;2.33856201171875;1 A;Current overload
1;1368;17.5019679558118;-0.659942626953125;2.2900390625;1 A;Current overload
1;1369;17.5100979557913;-0.657012939453125;2.1441650390625;1 A;Current overload
1;1370;17.5182279557707;-0.654876708984375;1.88140869140625;1 A;
1;1371;17.5263579557502;-0.65301513671875;1.7352294921875;1 A;
1;1372;17.5344879557297;-0.65045166015625;1.636962890625;1 A;
1;1373;17.5426179557091;-0.648101806640625;1.5264892578125;1 A;
1;1374;17.5507479556886;-0.6456298828125;1.412353515625;1 A;
1;1375;17.5588779556681;-0.643157958984375;1.282958984375;1 A;
1;1376;17.5670079556476;-0.640655517578125;1.1480712890625;1 A;
1;1377;17.575137955627;-0.638336181640625;1.02325439453125;1 A;
1;1378;17.5832679556065;-0.6358642578125;0.9259033203125;1 A;
1;1379;17.591397955586;-0.633453369140625;0.8441162109375;1 A;
1;1380;17.5995279555655;-0.63104248046875;0.77789306640625;1 A;
1;1381;17.6076579555449;-0.628509521484375;0.72113037109375;1 A;
1;1382;17.6157879555244;-0.626129150390625;0.6756591796875;1 A;
1;1383;17.6239179555039;-0.62371826171875;0.63629150390625;1 A;
1;1384;17.6320479554834;-0.62127685546875;0.604248046875;1 A;
1;1385;17.6401779554628;-0.618865966796875;0.57403564453125;1 A;
1;1386;17.6483079554423;-0.616455078125;0.54840087890625;1 A;
1;1387;17.6564379554218;-0.613983154296875;0.5230712890625;1 A;
1;1388;17.6645679554013;-0.611541748046875;0.50140380859375;1 A;
1;1389;17.6726979553807;-0.609100341796875;0.480255126953125;1 A;
1;1390;17.6808279553602;-0.606597900390625;0.462493896484375;1 A;
1;1391;17.6889579553397;-0.604156494140625;0.44464111328125;1 A;
1;1392;17.6970879553191;-0.601776123046875;0.428680419921875;1 A;
1;1393;17.7052179552986;-0.59930419921875;0.4122314453125;1 A;
1;1394;17.7133479552781;-0.59686279296875;0.397003173828125;1 A;
1;1395;17.7214779552576;-0.59442138671875;0.381195068359375;1 A;
1;1396;17.729607955237;-0.591949462890625;0.3658447265625;1 A;
1;1397;17.7377379552165;-0.58953857421875;0.349884033203125;1 A;
1;1398;17.745867955196;-0.587158203125;0.334136962890625;1 A;
1;1399;17.7539979551755;-0.58465576171875;0.317901611328125;1 A;
1;1400;17.7621279551549;-0.58221435546875;0.3011474609375;1 A;
1;1401;17.7702579551344;-0.579742431640625;0.284088134765625;1 A;
1;1402;17.7783879551139;-0.57733154296875;0.267791748046875;1 A;
1;1403;17.7865179550934;-0.574920654296875;0.251800537109375;1 A;
1;1404;17.7946479550728;-0.572540283203125;0.23773193359375;1 A;
1;1405;17.8027779550523;-0.570098876953125;0.22576904296875;1 A;
1;1406;17.8109079550318;-0.56756591796875;0.216278076171875;1 A;
1;1407;17.8190379550113;-0.56512451171875;0.207916259765625;1 A;
1;1408;17.8271679549907;-0.562713623046875;0.200958251953125;1 A;
1;1409;17.8352979549702;-0.560333251953125;0.194549560546875;1 A;
1;1410;17.8434279549497;-0.557769775390625;0.18890380859375;1 A;
1;1411;17.8515579549291;-0.555389404296875;0.183502197265625;1 A;
1;1412;17.8596879549086;-0.552947998046875;0.178741455078125;1 A;
1;1413;17.8678179548881;-0.550506591796875;0.173980712890625;1 A;
1;1414;17.8759479548676;-0.548065185546875;0.169891357421875;1 A;
1;1415;17.884077954847;-0.545654296875;0.165679931640625;1 A;
1;1416;17.8922079548265;-0.543243408203125;0.162109375;1 A;
1;1417;17.900337954806;-0.540740966796875;0.158294677734375;1 A;
1;1418;17.9084679547855;-0.538330078125;0.155059814453125;1 A;
1;1419;17.9165979547649;-0.535888671875;0.15155029296875;1 A;
1;1420;17.9247279547444;-0.533416748046875;0.14849853515625;1 A;
1;1421;17.9328579547239;-0.53094482421875;0.145111083984375;1 A;
1;1422;17.9409879547034;-0.528594970703125;0.142242431640625;1 A;
1;1423;17.9491179546828;-0.526123046875;0.13946533203125;1 A;
1;1424;17.9572479546623;-0.523651123046875;0.136962890625;1 A;
1;1425;17.9653779546418;-0.521240234375;0.13446044921875;1 A;
1;1426;17.9735079546213;-0.518798828125;0.13165283203125;1 A;
1;1427;17.9816379546007;-0.51641845703125;0.128936767578125;1 A;
1;1428;17.9897679545802;-0.513946533203125;0.125946044921875;1 A;
1;1429;17.9978979545597;-0.511505126953125;0.123199462890625;1 A;
1;1430;18.0060279545391;-0.509063720703125;0.12017822265625;1 A;
1;1431;18.0141579545186;-0.506591796875;0.1171875;1 A;
1;1432;18.0222879544981;-0.50408935546875;0.114044189453125;1 A;
1;1433;18.0304179544776;-0.501739501953125;0.110870361328125;1 A;
1;1434;18.038547954457;-0.499267578125;0.107208251953125;1 A;
1;1435;18.0466779544365;-0.49688720703125;0.103607177734375;1 A;
1;1436;18.054807954416;-0.494354248046875;0.0994873046875;1 A;
1;1437;18.0629379543955;-0.491912841796875;0.09588623046875;1 A;
1;1438;18.0710679543749;-0.48956298828125;0.091796875;1 A;
1;1439;18.0791979543544;-0.487091064453125;0.087432861328125;1 A;
1;1440;18.0873279543339;-0.484619140625;0.0821533203125;1 A;
1;1441;18.0954579543134;-0.482208251953125;0.07647705078125;1 A;
1;1442;18.1035879542928;-0.47967529296875;0.07177734375;1 A;
1;1443;18.1117179542723;-0.477294921875;0.06707763671875;1 A;
1;1444;18.1198479542518;-0.474822998046875;0.06256103515625;1 A;
1;1445;18.1279779542313;-0.47247314453125;0.058868408203125;1 A;
1;1446;18.1361079542107;-0.470062255859375;0.05584716796875;1 A;
1;1447;18.1442379541902;-0.467529296875;0.053497314453125;1 A;
1;1448;18.1523679541697;-0.46514892578125;0.051300048828125;1 A;
1;1449;18.1604979541492;-0.46270751953125;0.0492523193359375;1 A;
1;1450;18.1686279541286;-0.46026611328125;0.04700927734375;1 A;
1;1451;18.1767579541081;-0.457794189453125;0.0444976806640625;1 A;
1;1452;18.1848879540876;-0.45538330078125;0.042425537109375;1 A;
1;1453;18.193017954067;-0.452911376953125;0.041021728515625;1 A;
1;1454;18.2011479540465;-0.45050048828125;0.039990234375;1 A;
1;1455;18.209277954026;-0.44805908203125;0.039154052734375;1 A;
1;1456;18.2174079540055;-0.445556640625;0.0384063720703125;1 A;
1;1457;18.2255379539849;-0.443145751953125;0.0377349853515625;1 A;
1;1458;18.2336679539644;-0.440765380859375;0.036981201171875;1 A;
1;1459;18.2417979539439;-0.4383544921875;0.036395263671875;1 A;
1;1460;18.2499279539234;-0.43585205078125;0.0357452392578125;1 A;
1;1461;18.2580579539028;-0.433441162109375;0.0353485107421875;1 A;
1;1462;18.2661879538823;-0.43096923828125;0.0346405029296875;1 A;
1;1463;18.2743179538618;-0.42852783203125;0.0342193603515625;1 A;
1;1464;18.2824479538413;-0.426055908203125;0.0337005615234375;1 A;
1;1465;18.2905779538207;-0.423614501953125;0.033251953125;1 A;
1;1466;18.2987079538002;-0.421234130859375;0.032763671875;1 A;
1;1467;18.3068379537797;-0.418792724609375;0.032305908203125;1 A;
1;1468;18.3149679537592;-0.416290283203125;0.0319244384765625;1 A;
1;1469;18.3230979537386;-0.4139404296875;0.0314056396484375;1 A;
1;1470;18.3312279537181;-0.41143798828125;0.031085205078125;1 A;
1;1471;18.3393579536976;-0.409027099609375;0.03065185546875;1 A;
1;1472;18.347487953677;-0.406585693359375;0.0303070068359375;1 A;
1;1473;18.3556179536565;-0.404144287109375;0.0298583984375;1 A;
1;1474;18.363747953636;-0.40167236328125;0.02962646484375;1 A;
1;1475;18.3718779536155;-0.3992919921875;0.02919921875;1 A;
1;1476;18.3800079535949;-0.396820068359375;0.0289337158203125;1 A;
1;1477;18.3881379535744;-0.3944091796875;0.0286895751953125;1 A;
1;1478;18.3962679535539;-0.391937255859375;0.02828369140625;1 A;
1;1479;18.4043979535334;-0.389495849609375;0.0278900146484375;1 A;
1;1480;18.4125279535128;-0.3870849609375;0.0276214599609375;1 A;
1;1481;18.4206579534923;-0.384613037109375;0.0273468017578125;1 A;
1;1482;18.4287879534718;-0.38226318359375;0.0271575927734375;1 A;
1;1483;18.4369179534513;-0.379791259765625;0.0267822265625;1 A;
1;1484;18.4450479534307;-0.3773193359375;0.02659912109375;1 A;
1;1485;18.4531779534102;-0.3748779296875;0.026226806640625;1 A;
1;1486;18.4613079533897;-0.372406005859375;0.025994873046875;1 A;
1;1487;18.4694379533692;-0.3699951171875;0.025750732421875;1 A;
1;1488;18.4775679533486;-0.367645263671875;0.0254974365234375;1 A;
1;1489;18.4856979533281;-0.365142822265625;0.02520751953125;1 A;
1;1490;18.4938279533076;-0.3626708984375;0.025042724609375;1 A;
1;1491;18.501957953287;-0.360260009765625;0.02479248046875;1 A;
1;1492;18.5100879532665;-0.357818603515625;0.024652099609375;1 A;
1;1493;18.518217953246;-0.355377197265625;0.0243743896484375;1 A;
1;1494;18.5263479532255;-0.3529052734375;0.024200439453125;1 A;
1;1495;18.5344779532049;-0.350494384765625;0.023992919921875;1 A;
1;1496;18.5426079531844;-0.34808349609375;0.02392578125;1 A;
1;1497;18.5507379531639;-0.34564208984375;0.02369384765625;1 A;
1;1498;18.5588679531434;-0.343231201171875;0.0235626220703125;1 A;
1;1499;18.5669979531228;-0.3406982421875;0.0233184814453125;1 A;
1;1500;18.5751279531023;-0.338348388671875;0.02318115234375;1 A;
1;1501;18.5832579530818;-0.33587646484375;0.0229644775390625;1 A;
1;1502;18.5913879530613;-0.333465576171875;0.022845458984375;1 A;
1;1503;18.5995179530407;-0.3309326171875;0.0225860595703125;1 A;
1;1504;18.6076479530202;-0.328460693359375;0.022430419921875;1 A;
1;1505;18.6157779529997;-0.326080322265625;0.022216796875;1 A;
1;1506;18.6239079529792;-0.32366943359375;0.02208251953125;1 A;
1;1507;18.6320379529586;-0.321258544921875;0.0218841552734375;1 A;
1;1508;18.6401679529381;-0.318817138671875;0.021722412109375;1 A;
1;1509;18.6482979529176;-0.316314697265625;0.02152099609375;1 A;
1;1510;18.656427952897;-0.31390380859375;0.0213226318359375;1 A;
1;1511;18.6645579528765;-0.31146240234375;0.021112060546875;1 A;
1;1512;18.672687952856;-0.308990478515625;0.0209136962890625;1 A;
1;1513;18.6808179528355;-0.306640625;0.02073974609375;1 A;
1;1514;18.6889479528149;-0.304168701171875;0.0204803466796875;1 A;
1;1515;18.6970779527944;-0.30169677734375;0.020306396484375;1 A;
1;1516;18.7052079527739;-0.299224853515625;0.020098876953125;1 A;
1;1517;18.7133379527534;-0.296875;0.019927978515625;1 A;
1;1518;18.7214679527328;-0.29437255859375;0.0196746826171875;1 A;
1;1519;18.7295979527123;-0.291961669921875;0.019476318359375;1 A;
1;1520;18.7377279526918;-0.28955078125;0.0192108154296875;1 A;
1;1521;18.7458579526713;-0.287139892578125;0.019036865234375;1 A;
1;1522;18.7539879526507;-0.28466796875;0.018756103515625;1 A;
1;1523;18.7621179526302;-0.282196044921875;0.0185333251953125;1 A;
1;1524;18.7702479526097;-0.279754638671875;0.018280029296875;1 A;
1;1525;18.7783779525892;-0.277374267578125;0.0180572509765625;1 A;
1;1526;18.7865079525686;-0.274871826171875;0.01783447265625;1 A;
1;1527;18.7946379525481;-0.272491455078125;0.0176971435546875;1 A;
1;1528;18.8027679525276;-0.27001953125;0.017529296875;1 A;
1;1529;18.810897952507;-0.267547607421875;0.0172760009765625;1 A;
1;1530;18.8190279524865;-0.265167236328125;0.017083740234375;1 A;
1;1531;18.827157952466;-0.2626953125;0.0169525146484375;1 A;
1;1532;18.8352879524455;-0.26025390625;0.0167205810546875;1 A;
1;1533;18.8434179524249;-0.2578125;0.01661376953125;1 A;
1;1534;18.8515479524044;-0.255401611328125;0.0164398193359375;1 A;
1;1535;18.8596779523839;-0.252899169921875;0.0163238525390625;1 A;
1;1536;18.8678079523634;-0.250457763671875;0.01607666015625;1 A;
1;1537;18.8759379523428;-0.24798583984375;0.015911865234375;1 A;
1;1538;18.8840679523223;-0.245574951171875;0.0157745361328125;1 A;
1;1539;18.8921979523018;-0.243194580078125;0.015740966796875;1 A;
1;1540;18.9003279522813;-0.240753173828125;0.0154876708984375;1 A;
1;1541;18.9084579522607;-0.23828125;0.0153900146484375;1 A;
1;1542;18.9165879522402;-0.235870361328125;0.0152008056640625;1 A;
1;1543;18.9247179522197;-0.2333984375;0.0151275634765625;1 A;
1;1544;18.9328479521992;-0.230987548828125;0.01497802734375;1 A;
1;1545;18.9409779521786;-0.22857666015625;0.0149505615234375;1 A;
1;1546;18.9491079521581;-0.226104736328125;0.014764404296875;1 A;
1;1547;18.9572379521376;-0.2236328125;0.0147003173828125;1 A;
1;1548;18.965367952117;-0.221221923828125;0.0146728515625;1 A;
1;1549;18.9734979520965;-0.21881103515625;0.0145538330078125;1 A;
1;1550;18.981627952076;-0.21630859375;0.014434814453125;1 A;
1;1551;18.9897579520555;-0.21392822265625;0.0143768310546875;1 A;
1;1552;18.9978879520349;-0.21142578125;0.0142852783203125;1 A;
1;1553;19.0060179520144;-0.209075927734375;0.014154052734375;1 A;
1;1554;19.0141479519939;-0.20660400390625;0.014141845703125;1 A;
1;1555;19.0222779519734;-0.204193115234375;0.014019775390625;1 A;
1;1556;19.0304079519528;-0.201751708984375;0.0140533447265625;1 A;
1;1557;19.0385379519323;-0.199249267578125;0.0139068603515625;1 A;
1;1558;19.0466679519118;-0.196868896484375;0.0138427734375;1 A;
1;1559;19.0547979518913;-0.1943359375;0.013787841796875;1 A;
1;1560;19.0629279518707;-0.191986083984375;0.0137939453125;1 A;
1;1561;19.0710579518502;-0.1895751953125;0.0137054443359375;1 A;
1;1562;19.0791879518297;-0.18707275390625;0.0137115478515625;1 A;
1;1563;19.0873179518092;-0.1846923828125;0.0136474609375;1 A;
1;1564;19.0954479517886;-0.182220458984375;0.0136383056640625;1 A;
1;1565;19.1035779517681;-0.1798095703125;0.0136138916015625;1 A;
1;1566;19.1117079517476;-0.1773681640625;0.013671875;1 A;
1;1567;19.119837951727;-0.17486572265625;0.013592529296875;1 A;
1;1568;19.1279679517065;-0.1724853515625;0.013604736328125;1 A;
1;1569;19.136097951686;-0.1700439453125;0.0135833740234375;1 A;
1;1570;19.1442279516655;-0.167572021484375;0.0136383056640625;1 A;
1;1571;19.1523579516449;-0.165130615234375;0.013616943359375;1 A;
1;1572;19.1604879516244;-0.162750244140625;0.0135986328125;1 A;
1;1573;19.1686179516039;-0.1602783203125;0.013604736328125;1 A;
1;1574;19.1767479515834;-0.1578369140625;0.013604736328125;1 A;
1;1575;19.1848779515628;-0.1553955078125;0.0135650634765625;1 A;
1;1576;19.1930079515423;-0.152923583984375;0.0136993408203125;1 A;
1;1577;19.2011379515218;-0.150543212890625;0.0136566162109375;1 A;
1;1578;19.2092679515013;-0.148040771484375;0.0137786865234375;1 A;
1;1579;19.2173979514807;-0.145599365234375;0.0137969970703125;1 A;
1;1580;19.2255279514602;-0.143218994140625;0.013873291015625;1 A;
1;1581;19.2336579514397;-0.140716552734375;0.0138824462890625;1 A;
1;1582;19.2417879514192;-0.13836669921875;0.0140106201171875;1 A;
1;1583;19.2499179513986;-0.13592529296875;0.0139862060546875;1 A;
1;1584;19.2580479513781;-0.1334228515625;0.01409912109375;1 A;
1;1585;19.2661779513576;-0.13104248046875;0.014080810546875;1 A;
1;1586;19.2743079513371;-0.128570556640625;0.014239501953125;1 A;
1;1587;19.2824379513165;-0.126190185546875;0.0142852783203125;1 A;
1;1588;19.290567951296;-0.12371826171875;0.014495849609375;1 A;
1;1589;19.2986979512755;-0.121246337890625;0.0145263671875;1 A;
1;1590;19.3068279512549;-0.1187744140625;0.0146331787109375;1 A;
1;1591;19.3149579512344;-0.116363525390625;0.014715576171875;1 A;
1;1592;19.3230879512139;-0.11395263671875;0.014788818359375;1 A;
1;1593;19.3312179511934;-0.11151123046875;0.0149383544921875;1 A;
1;1594;19.3393479511728;-0.10906982421875;0.014996337890625;1 A;
1;1595;19.3474779511523;-0.106597900390625;0.0151214599609375;1 A;
1;1596;19.3556079511318;-0.104217529296875;0.0152862548828125;1 A;
1;1597;19.3637379511113;-0.101776123046875;0.0154998779296875;1 A;
1;1598;19.3718679510907;-0.09930419921875;0.01566162109375;1 A;
1;1599;19.3799979510702;-0.096893310546875;0.015899658203125;1 A;
1;1600;19.3881279510497;-0.094451904296875;0.0160430908203125;1 A;
1;1601;19.3962579510292;-0.091888427734375;0.016351318359375;1 A;
1;1602;19.4043879510086;-0.08953857421875;0.0165069580078125;1 A;
1;1603;19.4125179509881;-0.08709716796875;0.0167327880859375;1 A;
1;1604;19.4206479509676;-0.08465576171875;0.0169464111328125;1 A;
1;1605;19.4287779509471;-0.08221435546875;0.01719970703125;1 A;
1;1606;19.4369079509265;-0.079742431640625;0.0173583984375;1 A;
1;1607;19.445037950906;-0.07733154296875;0.0175994873046875;1 A;
1;1608;19.4531679508855;-0.074920654296875;0.017913818359375;1 A;
1;1609;19.4612979508649;-0.07244873046875;0.018194580078125;1 A;
1;1610;19.4694279508444;-0.070159912109375;0.0184906005859375;1 A;
1;1611;19.4775579508239;-0.067626953125;0.0187744140625;1 A;
1;1612;19.4856879508034;-0.065185546875;0.019061279296875;1 A;
1;1613;19.4938179507828;-0.062713623046875;0.0193756103515625;1 A;
1;1614;19.5019479507623;-0.060272216796875;0.0197540283203125;1 A;
1;1615;19.5100779507418;-0.057861328125;0.02017822265625;1 A;
1;1616;19.5182079507213;-0.055419921875;0.0204376220703125;1 A;
1;1617;19.5263379507007;-0.052947998046875;0.02086181640625;1 A;
1;1618;19.5344679506802;-0.050506591796875;0.021136474609375;1 A;
1;1619;19.5425979506597;-0.04803466796875;0.021661376953125;1 A;
1;1620;19.5507279506392;-0.0455657958984375;0.02197265625;1 A;
1;1621;19.5588579506186;-0.0431365966796875;0.0224945068359375;1 A;
1;1622;19.5669879505981;-0.0406951904296875;0.0229034423828125;1 A;
1;1623;19.5751179505776;-0.03826904296875;0.02340087890625;1 A;
1;1624;19.5832479505571;-0.0358245849609375;0.02391357421875;1 A;
1;1625;19.5913779505365;-0.033380126953125;0.0243377685546875;1 A;
1;1626;19.599507950516;-0.03095703125;0.0247100830078125;1 A;
