Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A);Baseline corrected WE(1).Current (A);Current range;Overload
1;73;6.31689098405138;0.178680419921875;0.1119384765625;;1 A;
1;74;6.32038098404257;0.181121826171875;0.115234375;;1 A;
1;75;6.32387098403376;0.183563232421875;0.118927001953125;;1 A;
1;76;6.32736098402495;0.186065673828125;0.12200927734375;;1 A;
1;77;6.33085098401614;0.188507080078125;0.125213623046875;;1 A;
1;78;6.33434098400733;0.190887451171875;0.12860107421875;;1 A;
1;79;6.33783098399851;0.19342041015625;0.131988525390625;;1 A;
1;80;6.3413209839897;0.19586181640625;0.135894775390625;;1 A;
1;81;6.34481098398089;0.198272705078125;0.139495849609375;;1 A;
1;82;6.34830098397208;0.20074462890625;0.14263916015625;;1 A;
1;83;6.35179098396327;0.203155517578125;0.146392822265625;;1 A;
1;84;6.35528098395446;0.205596923828125;0.150177001953125;;1 A;
1;85;6.35877098394565;0.208038330078125;0.154083251953125;;1 A;
1;86;6.36226098393684;0.21044921875;0.15789794921875;;1 A;
1;87;6.36575098392802;0.21295166015625;0.161102294921875;;1 A;
1;88;6.36924098391921;0.21539306640625;0.165008544921875;;1 A;
