Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A)
4;11364;144.546897635054;-1.0211181640625;-0.0241302490234375
4;11365;144.559097635023;-1.01837158203125;-0.0241455078125
4;11366;144.571297634993;-1.01593017578125;-0.024163818359375
4;11367;144.583497634962;-1.0137939453125;-0.024163818359375
4;11368;144.595697634931;-1.01165771484375;-0.0241668701171875
4;11369;144.6078976349;-1.00830078125;-0.024169921875
4;11370;144.620097634869;-1.0064697265625;-0.0241851806640625
4;11371;144.632297634839;-1.00341796875;-0.0241729736328125
4;11372;144.644497634808;-1.00067138671875;-0.02418212890625
4;11373;144.656697634777;-0.9991455078125;-0.024188232421875
4;11374;144.668897634746;-0.99639892578125;-0.0241973876953125
4;11375;144.681097634715;-0.9942626953125;-0.0241912841796875
4;11376;144.693297634685;-0.9918212890625;-0.02420654296875
4;11377;144.705497634654;-0.98907470703125;-0.024224853515625
4;11378;144.717697634623;-0.98663330078125;-0.024224853515625
4;11379;144.729897634592;-0.98419189453125;-0.0242156982421875
4;11380;144.742097634561;-0.9808349609375;-0.0242279052734375
4;11381;144.754297634531;-0.97930908203125;-0.024237060546875
4;11382;144.7664976345;-0.97625732421875;-0.024249267578125
4;11383;144.778697634469;-0.97381591796875;-0.0242431640625
4;11384;144.790897634438;-0.97137451171875;-0.024237060546875
4;11385;144.803097634407;-0.9686279296875;-0.024249267578125
4;11386;144.815297634377;-0.96649169921875;-0.0242462158203125
4;11387;144.827497634346;-0.96435546875;-0.02425537109375
4;11388;144.839697634315;-0.9619140625;-0.024267578125
4;11389;144.851897634284;-0.95947265625;-0.0242706298828125
4;11390;144.864097634253;-0.9564208984375;-0.0242645263671875
4;11391;144.876297634223;-0.95428466796875;-0.024261474609375
4;11392;144.888497634192;-0.9521484375;-0.024273681640625
4;11393;144.900697634161;-0.9490966796875;-0.0242828369140625
4;11394;144.91289763413;-0.94757080078125;-0.024273681640625
4;11395;144.925097634099;-0.94451904296875;-0.0242767333984375
4;11396;144.937297634068;-0.9423828125;-0.0242919921875
4;11397;144.949497634038;-0.93963623046875;-0.024285888671875
4;11398;144.961697634007;-0.93719482421875;-0.0242919921875
4;11399;144.973897633976;-0.93475341796875;-0.0242889404296875
4;11400;144.986097633945;-0.9320068359375;-0.024285888671875
4;11401;144.998297633914;-0.93048095703125;-0.0242889404296875
4;11402;145.010497633884;-0.92742919921875;-0.024298095703125
4;11403;145.022697633853;-0.92529296875;-0.024310302734375
4;11404;145.034897633822;-0.92254638671875;-0.024310302734375
