Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A)
4;6631;60.349160847633;-0.11651611328125;0.020257568359375
4;6632;60.3572908476125;-0.11407470703125;0.0200775146484375
4;6633;60.365420847592;-0.111602783203125;0.01990966796875
4;6634;60.3735508475714;-0.109222412109375;0.0197540283203125
4;6635;60.3816808475509;-0.106719970703125;0.0195556640625
4;6636;60.3898108475304;-0.104278564453125;0.019415283203125
4;6637;60.3979408475099;-0.101806640625;0.0192291259765625
4;6638;60.4060708474893;-0.09942626953125;0.0190826416015625
4;6639;60.4142008474688;-0.096954345703125;0.018902587890625
4;6640;60.4223308474483;-0.094573974609375;0.0187591552734375
4;6641;60.4304608474278;-0.09210205078125;0.0185821533203125
4;6642;60.4385908474072;-0.08966064453125;0.018426513671875
4;6643;60.4467208473867;-0.087188720703125;0.0182708740234375
4;6644;60.4548508473662;-0.08477783203125;0.0180999755859375
4;6645;60.4629808473456;-0.082366943359375;0.017950439453125
4;6646;60.4711108473251;-0.079925537109375;0.0177978515625
4;6647;60.4792408473046;-0.07745361328125;0.01763916015625
4;6648;60.4873708472841;-0.074981689453125;0.0174957275390625
4;6649;60.4955008472635;-0.07257080078125;0.0173309326171875
4;6650;60.503630847243;-0.0701904296875;0.017193603515625
4;6651;60.5117608472225;-0.06768798828125;0.017047119140625
4;6652;60.519890847202;-0.065277099609375;0.0169097900390625
4;6653;60.5280208471814;-0.062835693359375;0.016754150390625
4;6654;60.5361508471609;-0.060394287109375;0.0166229248046875
4;6655;60.5442808471404;-0.057952880859375;0.0164825439453125
4;6656;60.5524108471199;-0.055511474609375;0.0163543701171875
4;6657;60.5605408470993;-0.053070068359375;0.0162017822265625
4;6658;60.5686708470788;-0.050628662109375;0.016082763671875
4;6659;60.5768008470583;-0.0481292724609375;0.0159271240234375
4;6660;60.5849308470378;-0.0457061767578125;0.0158233642578125
4;6661;60.5930608470172;-0.0432373046875;0.0156707763671875
4;6662;60.6011908469967;-0.0408050537109375;0.0155548095703125
4;6663;60.6093208469762;-0.038360595703125;0.01541748046875
4;6664;60.6174508469556;-0.0359344482421875;0.01529541015625
4;6665;60.6255808469351;-0.0334686279296875;0.015167236328125
4;6666;60.6337108469146;-0.031048583984375;0.01505126953125
4;6667;60.6418408468941;-0.028607177734375;0.0149261474609375
