,1 - Potential Applied / V,1 - Time / s,1 - Current / A,1 - Potential / V,2 - Potential Applied / V,2 - Time / s,2 - Current / A,2 - Potential / V ,3 - Potential Applied / V,3 - Time / s,3 - Current / A,3 - Potential / V,4 - Potential Applied / V,4 - Time / s,4 - Current / A,4 - Potential / V,5 - Potential Applied / V,5 - Time / s,5 - Current / A,5 - Potential / V,6 - Potential Applied / V,6 - Time / s,6 - Current / A,6 - Potential / V,7 - Potential Applied / V,7 - Time / s,7 - Current / A,7 - Potential / V,8 - Potential Applied / V,8 - Time / s,8 - Current / A,8 - Potential / V,9 - Potential Applied / V,9 - Time / s,9 - Current / A,9 - Potential / V,10 - Potential Applied / V,10 - Time / s,10 - Current / A,10 - Potential / V,11 - Potential Applied / V,11 - Time / s,11 - Current / A,11 - Potential / V,12 - Potential Applied / V,12 - Time / s,12 - Current / A,12 - Potential / V,13 - Potential Applied / V,13 - Time / s,13 - Current / A,13 - Potential / V
2014,-0.150604,63.8689,-0.0115143,-0.150238,-0.251007,60.1711,-0.00873718,-0.250458,-0.332184,51.6271,-0.0103943,-0.331512,-0.332184,44.9477,-0.0101776,-0.331482,-0.332184,42.2829,-0.0101349,-0.331482,-0.332184,39.6548,-0.00965881,-0.331512,-0.332184,38.3234,-0.00965271,-0.331482,-0.332184,36.9649,-0.00930176,-0.331512,-0.332184,35.6323,-0.00929871,-0.331512,-0.332184,31.6291,-0.00962524,-0.331512,-0.0694275,27.6347,-0.00249634,-0.0691528,,,,,,,,
2015,-0.151672,63.8724,-0.0114929,-0.151245,-0.252075,60.1746,-0.00873108,-0.251526,-0.333252,51.6306,-0.0104492,-0.332611,-0.333252,44.9513,-0.0102264,-0.332611,-0.333252,42.2864,-0.010141,-0.33255,-0.333252,39.6583,-0.00968933,-0.332581,-0.333252,38.327,-0.00969849,-0.332642,-0.333252,36.9684,-0.00934448,-0.332611,-0.333252,35.6359,-0.00934753,-0.33252,-0.333252,31.6327,-0.00965881,-0.332581,-0.0683594,27.6382,-0.00243225,-0.0681152,,,,,,,,
2016,-0.15274,63.876,-0.0114838,-0.152313,-0.253143,60.1782,-0.00872192,-0.252533,-0.33432,51.6342,-0.010495,-0.333679,-0.33432,44.9549,-0.0102722,-0.333588,-0.33432,42.29,-0.0101715,-0.333618,-0.33432,39.6619,-0.00974121,-0.333649,-0.33432,38.3306,-0.00974426,-0.333618,-0.33432,36.972,-0.00939026,-0.333649,-0.33432,35.6394,-0.00937195,-0.333679,-0.33432,31.6362,-0.00970459,-0.333649,-0.0672913,27.6418,-0.00237122,-0.0670471,,,,,,,,
2017,-0.153809,63.8796,-0.0114594,-0.153412,-0.254211,60.1818,-0.00873413,-0.253632,-0.335388,51.6378,-0.0105408,-0.334747,-0.335388,44.9584,-0.0103241,-0.334686,-0.335388,42.2936,-0.0101624,-0.334717,-0.335388,39.6654,-0.00979309,-0.334717,-0.335388,38.3341,-0.00978394,-0.334656,-0.335388,36.9756,-0.00942078,-0.334717,-0.335388,35.643,-0.00940552,-0.334717,-0.335388,31.6398,-0.00974426,-0.334717,-0.0662231,27.6454,-0.0023407,-0.065979,,,,,,,,
2018,-0.154877,63.8831,-0.0114197,-0.154449,-0.25528,60.1853,-0.00872803,-0.2547,-0.336456,51.6413,-0.0105896,-0.335724,-0.336456,44.962,-0.0103668,-0.335815,-0.336456,42.2971,-0.0102325,-0.335724,-0.336456,39.669,-0.00982971,-0.335785,-0.336456,38.3377,-0.00982056,-0.335785,-0.336456,36.9791,-0.0094574,-0.335754,-0.336456,35.6466,-0.00945129,-0.335785,-0.336456,31.6433,-0.00979919,-0.335785,-0.065155,27.6489,-0.00230408,-0.0648804,,,,,,,,
2019,-0.155945,63.8867,-0.0114105,-0.155548,-0.256348,60.1889,-0.00871277,-0.255707,-0.337524,51.6449,-0.0106476,-0.336792,-0.337524,44.9655,-0.0104095,-0.336853,-0.337524,42.3007,-0.0102539,-0.336853,-0.337524,39.6726,-0.00986023,-0.336853,-0.337524,38.3412,-0.00986328,-0.336823,-0.337524,36.9827,-0.00952759,-0.336823,-0.337524,35.6501,-0.00949707,-0.336853,-0.337524,31.6469,-0.00982971,-0.336823,-0.0640869,27.6525,-0.00222168,-0.0639038,,,,,,,,
2020,-0.157013,63.8902,-0.0113831,-0.156616,-0.257416,60.1924,-0.00871887,-0.256805,-0.338593,51.6484,-0.0106842,-0.337891,-0.338593,44.9691,-0.0104492,-0.33786,-0.338593,42.3042,-0.0103027,-0.33786,-0.338593,39.6761,-0.00992126,-0.337952,-0.338593,38.3448,-0.0098999,-0.337891,-0.338593,36.9862,-0.009552,-0.337921,-0.338593,35.6537,-0.00952148,-0.33783,-0.338593,31.6505,-0.00987854,-0.33786,-0.0630188,27.656,-0.00215759,-0.0627747,,,,,,,,
2021,-0.158081,63.8938,-0.0113495,-0.157684,-0.258484,60.196,-0.00871887,-0.257904,-0.339661,51.652,-0.0107513,-0.338989,-0.339661,44.9727,-0.0104889,-0.338989,-0.339661,42.3078,-0.0103577,-0.338928,-0.339661,39.6797,-0.00996704,-0.338928,-0.339661,38.3484,-0.00993958,-0.338928,-0.339661,36.9898,-0.00958862,-0.338989,-0.339661,35.6572,-0.00955811,-0.338959,-0.339661,31.654,-0.00992126,-0.338959,-0.0619507,27.6596,-0.00213928,-0.061676,,,,,,,,
2022,-0.159149,63.8974,-0.0113281,-0.158813,-0.259552,60.1996,-0.00871887,-0.258942,-0.340729,51.6556,-0.010791,-0.340027,-0.340729,44.9762,-0.0105347,-0.339996,-0.340729,42.3114,-0.0104187,-0.339996,-0.340729,39.6832,-0.0100098,-0.340027,-0.340729,38.3519,-0.0099884,-0.339966,-0.340729,36.9934,-0.00962219,-0.340057,-0.340729,35.6608,-0.00959778,-0.339966,-0.340729,31.6576,-0.0099762,-0.340027,-0.0608826,27.6632,-0.00209045,-0.0606995,,,,,,,,
2023,-0.160217,63.9009,-0.0113129,-0.15979,-0.26062,60.2031,-0.00871582,-0.26001,-0.341797,51.6591,-0.0108307,-0.341064,-0.341797,44.9798,-0.0105957,-0.341095,-0.341797,42.3149,-0.0104462,-0.341034,-0.341797,39.6868,-0.0100433,-0.341125,-0.341797,38.3555,-0.0100067,-0.341095,-0.341797,36.9969,-0.00965881,-0.341064,-0.341797,35.6644,-0.00964355,-0.341156,-0.341797,31.6611,-0.00999146,-0.341156,-0.0598145,27.6667,-0.002005,-0.0595703,,,,,,,,
2024,-0.161285,63.9045,-0.0112732,-0.160858,-0.261688,60.2067,-0.00871887,-0.261047,-0.342865,51.6627,-0.0108734,-0.342163,-0.342865,44.9833,-0.0106201,-0.342133,-0.342865,42.3185,-0.0105072,-0.342163,-0.342865,39.6904,-0.0100891,-0.342224,-0.342865,38.359,-0.0100433,-0.342163,-0.342865,37.0005,-0.00968933,-0.342194,-0.342865,35.6679,-0.00967102,-0.342133,-0.342865,31.6647,-0.0100372,-0.342163,-0.0587463,27.6703,-0.00198059,-0.0584717,,,,,,,,
2025,-0.162354,63.908,-0.0112396,-0.161926,-0.262756,60.2102,-0.00871277,-0.262115,-0.343933,51.6662,-0.0109253,-0.343262,-0.343933,44.9869,-0.0106659,-0.34314,-0.343933,42.322,-0.0105408,-0.343231,-0.343933,39.6939,-0.0101196,-0.343262,-0.343933,38.3626,-0.01008,-0.343201,-0.343933,37.004,-0.00973511,-0.343262,-0.343933,35.6715,-0.00970764,-0.343231,-0.343933,31.6683,-0.0100739,-0.34317,-0.0576782,27.6738,-0.00194092,-0.0574646,,,,,,,,
2026,-0.163422,63.9116,-0.0112213,-0.162994,-0.263824,60.2138,-0.00870972,-0.263153,-0.345001,51.6698,-0.0109711,-0.344238,-0.345001,44.9905,-0.0107178,-0.34433,-0.345001,42.3256,-0.0105835,-0.344208,-0.345001,39.6975,-0.0101807,-0.344238,-0.345001,38.3662,-0.0101257,-0.344269,-0.345001,37.0076,-0.00977173,-0.344238,-0.345001,35.675,-0.00974731,-0.344238,-0.345001,31.6718,-0.0101105,-0.344299,-0.0566101,27.6774,-0.00185547,-0.056366,,,,,,,,
2027,-0.16449,63.9152,-0.0111938,-0.164063,-0.264893,60.2174,-0.00871582,-0.264282,-0.346069,51.6734,-0.0110199,-0.345367,-0.346069,44.994,-0.0107666,-0.345367,-0.346069,42.3292,-0.0106201,-0.345337,-0.346069,39.701,-0.0102234,-0.345398,-0.346069,38.3697,-0.0101593,-0.345306,-0.346069,37.0112,-0.00982361,-0.345398,-0.346069,35.6786,-0.00977173,-0.345367,-0.346069,31.6754,-0.010144,-0.345337,-0.055542,27.681,-0.00181885,-0.0553284,,,,,,,,
2028,-0.165558,63.9187,-0.0111572,-0.165192,-0.265961,60.2209,-0.00871582,-0.26535,-0.347137,51.6769,-0.0110687,-0.346405,-0.347137,44.9976,-0.0108002,-0.346466,-0.347137,42.3327,-0.0106812,-0.346436,-0.347137,39.7046,-0.010257,-0.346436,-0.347137,38.3733,-0.0101959,-0.346497,-0.347137,37.0147,-0.00986328,-0.346497,-0.347137,35.6822,-0.00981445,-0.346375,-0.347137,31.6789,-0.0101807,-0.346436,-0.0544739,27.6845,-0.00180359,-0.0541992,,,,,,,,
2029,-0.166626,63.9223,-0.0111328,-0.166229,-0.267029,60.2245,-0.00871277,-0.266418,-0.348206,51.6805,-0.0111298,-0.347473,-0.348206,45.0011,-0.0108398,-0.347473,-0.348206,42.3363,-0.0106781,-0.347504,-0.348206,39.7082,-0.0102814,-0.347504,-0.348206,38.3768,-0.0102325,-0.347443,-0.348206,37.0183,-0.00991516,-0.347412,-0.348206,35.6857,-0.00986328,-0.347534,-0.348206,31.6825,-0.0102142,-0.347443,-0.0534058,27.6881,-0.00170288,-0.0531616,,,,,,,,
2030,-0.167694,63.9258,-0.0111084,-0.167297,-0.268097,60.228,-0.00871887,-0.267456,-0.349274,51.684,-0.0111664,-0.348541,-0.349274,45.0047,-0.010907,-0.348572,-0.349274,42.3398,-0.010733,-0.348572,-0.349274,39.7117,-0.0103363,-0.348541,-0.349274,38.3804,-0.0102722,-0.348511,-0.349274,37.0218,-0.00995178,-0.348541,-0.349274,35.6893,-0.00988159,-0.348633,-0.349274,31.6861,-0.0102448,-0.348541,-0.0523376,27.6916,-0.00164795,-0.0520935,,,,,,,,
2031,-0.168762,63.9294,-0.011084,-0.168335,-0.269165,60.2316,-0.00872192,-0.268524,-0.350342,51.6876,-0.0112213,-0.349579,-0.350342,45.0083,-0.0109344,-0.349609,-0.350342,42.3434,-0.0107819,-0.349579,-0.350342,39.7153,-0.0103821,-0.34964,-0.350342,38.384,-0.0103088,-0.349701,-0.350342,37.0254,-0.0099762,-0.349609,-0.350342,35.6928,-0.00991211,-0.349609,-0.350342,31.6896,-0.0102844,-0.34964,-0.0512695,27.6952,-0.00162354,-0.0510559,,,,,,,,
2032,-0.16983,63.933,-0.0110474,-0.169434,-0.270233,60.2352,-0.00871887,-0.269592,-0.35141,51.6912,-0.0112579,-0.350708,-0.35141,45.0118,-0.010968,-0.350708,-0.35141,42.347,-0.0108276,-0.350647,-0.35141,39.7188,-0.0104095,-0.350769,-0.35141,38.3875,-0.0103424,-0.350708,-0.35141,37.029,-0.0100159,-0.350708,-0.35141,35.6964,-0.00994263,-0.350677,-0.35141,31.6932,-0.010321,-0.350677,-0.0502014,27.6988,-0.00156555,-0.0499573,,,,,,,,
2033,-0.170898,63.9365,-0.0110382,-0.170441,-0.271301,60.2387,-0.00872498,-0.27066,-0.352478,51.6947,-0.0113098,-0.351746,-0.352478,45.0154,-0.0110168,-0.351746,-0.352478,42.3505,-0.010849,-0.351715,-0.352478,39.7224,-0.0104431,-0.351746,-0.352478,38.3911,-0.0103943,-0.351807,-0.352478,37.0325,-0.0100647,-0.351807,-0.352478,35.7,-0.0099823,-0.351746,-0.352478,31.6967,-0.0103455,-0.351715,-0.0491333,27.7023,-0.00147705,-0.0489014,,,,,,,,
2034,-0.171967,63.9401,-0.0110046,-0.171539,-0.272369,60.2423,-0.00874023,-0.271759,-0.353546,51.6983,-0.0113586,-0.352814,-0.353546,45.0189,-0.0110596,-0.352814,-0.353546,42.3541,-0.0108917,-0.352814,-0.353546,39.726,-0.0104889,-0.352844,-0.353546,38.3946,-0.0104218,-0.352814,-0.353546,37.0361,-0.0101135,-0.352814,-0.353546,35.7035,-0.0100067,-0.352844,-0.353546,31.7003,-0.0103821,-0.352844,-0.0480652,27.7059,-0.00144043,-0.0478088,,,,,,,,
2035,-0.173035,63.9436,-0.0109802,-0.172607,-0.273438,60.2458,-0.00874023,-0.272827,-0.354614,51.7018,-0.0114105,-0.353882,-0.354614,45.0225,-0.0111053,-0.353882,-0.354614,42.3576,-0.0109344,-0.353851,-0.354614,39.7295,-0.0105194,-0.353912,-0.354614,38.3982,-0.0104523,-0.353943,-0.354614,37.0396,-0.010144,-0.353943,-0.354614,35.7071,-0.0100342,-0.353912,-0.354614,31.7039,-0.0104187,-0.353821,-0.0469971,27.7094,-0.00141296,-0.0467377,,,,,,,,
2036,-0.174103,63.9472,-0.0109619,-0.173645,-0.27450600000000003,60.2494,-0.00874939,-0.273865,-0.355682,51.7054,-0.0114288,-0.35495,-0.355682,45.0261,-0.0111481,-0.35498,-0.355682,42.3612,-0.0109711,-0.35495,-0.355682,39.7331,-0.0105621,-0.35495,-0.355682,38.4018,-0.0105835,-0.35498,-0.355682,37.0432,-0.0101746,-0.35498,-0.355682,35.7106,-0.0100555,-0.354919,-0.355682,31.7074,-0.0104523,-0.35498,-0.045929,27.713,-0.00135193,-0.0457123,,,,,,,,
2037,-0.175171,63.9508,-0.0109436,-0.174683,-0.275574,60.253,-0.00875854,-0.274902,-0.35675,51.709,-0.0114899,-0.356049,-0.35675,45.0296,-0.0111938,-0.355957,-0.35675,42.3648,-0.0110016,-0.356079,-0.35675,39.7366,-0.0105957,-0.356018,-0.35675,38.4053,-0.0105591,-0.356079,-0.35675,37.0468,-0.0102112,-0.356018,-0.35675,35.7142,-0.0101013,-0.355988,-0.35675,31.711,-0.0104645,-0.356049,-0.0448608,27.7166,-0.00126038,-0.0446259,,,,,,,,
2038,-0.176239,63.9543,-0.010907,-0.175873,-0.276642,60.2565,-0.00877075,-0.276093,-0.357819,51.7125,-0.0115387,-0.357025,-0.357819,45.0332,-0.0112091,-0.357056,-0.357819,42.3683,-0.0110596,-0.357117,-0.357819,39.7402,-0.0106232,-0.357117,-0.357819,38.4089,-0.0105743,-0.357117,-0.357819,37.0503,-0.0102448,-0.357147,-0.357819,35.7178,-0.0101196,-0.357025,-0.357819,31.7145,-0.0104889,-0.357086,-0.0437927,27.7201,-0.00124207,-0.0435333,,,,,,,,
2039,-0.177307,63.9579,-0.0108734,-0.176819,-0.27771,60.2601,-0.00877075,-0.277069,-0.358887,51.7161,-0.0115936,-0.358124,-0.358887,45.0367,-0.0112579,-0.358185,-0.358887,42.3719,-0.0110596,-0.358154,-0.358887,39.7438,-0.0106537,-0.358154,-0.358887,38.4124,-0.0106171,-0.358124,-0.358887,37.0539,-0.0102875,-0.358154,-0.358887,35.7213,-0.0101563,-0.358185,-0.358887,31.7181,-0.0105286,-0.358154,-0.0427246,27.7237,-0.00118408,-0.0425018,,,,,,,,
2040,-0.178375,63.9614,-0.0108612,-0.177948,-0.278778,60.2636,-0.00877686,-0.278168,-0.359955,51.7196,-0.0116302,-0.359222,-0.359955,45.0403,-0.0113281,-0.359222,-0.359955,42.3754,-0.0111115,-0.359192,-0.359955,39.7473,-0.0107513,-0.359222,-0.359955,38.416,-0.0106476,-0.359283,-0.359955,37.0574,-0.0103516,-0.359192,-0.359955,35.7249,-0.0101715,-0.359253,-0.359955,31.7217,-0.0105499,-0.359253,-0.0416565,27.7272,-0.00108948,-0.0414337,,,,,,,,
2041,-0.179443,63.965,-0.0108337,-0.178955,-0.279846,60.2672,-0.00878906,-0.279205,-0.361023,51.7232,-0.011676,-0.36026,-0.361023,45.0439,-0.0113586,-0.360291,-0.361023,42.379,-0.0111908,-0.36026,-0.361023,39.7509,-0.0107544,-0.360291,-0.361023,38.4196,-0.0106659,-0.36026,-0.361023,37.061,-0.0104279,-0.360291,-0.361023,35.7284,-0.010202,-0.360291,-0.361023,31.7252,-0.0105713,-0.360291,-0.0405884,27.7308,-0.00106506,-0.0403473,,,,,,,,
2042,-0.180511,63.9686,-0.0107971,-0.180115,-0.280914,60.2708,-0.00879822,-0.280243,-0.362091,51.7268,-0.0117065,-0.361359,-0.362091,45.0474,-0.0113831,-0.361359,-0.362091,42.3826,-0.0112091,-0.361328,-0.362091,39.7544,-0.0107666,-0.361328,-0.362091,38.4231,-0.0106781,-0.361298,-0.362091,37.0646,-0.0105194,-0.361359,-0.362091,35.732,-0.0102234,-0.361328,-0.362091,31.7288,-0.0105988,-0.361298,-0.0395203,27.7344,-0.00102844,-0.0393005,,,,,,,,
2043,-0.18158,63.9721,-0.0107819,-0.181122,-0.281982,60.2743,-0.00879517,-0.281403,-0.363159,51.7303,-0.0117493,-0.362396,-0.363159,45.051,-0.0114166,-0.362396,-0.363159,42.3861,-0.0112061,-0.362396,-0.363159,39.758,-0.0107758,-0.362427,-0.363159,38.4267,-0.0107056,-0.362427,-0.363159,37.0681,-0.0105713,-0.362427,-0.363159,35.7356,-0.0102631,-0.362457,-0.363159,31.7323,-0.010611,-0.362366,-0.0384521,27.7379,-0.00093689,-0.0382202,,,,,,,,
2044,-0.182648,63.9757,-0.0107391,-0.18219,-0.283051,60.2779,-0.00881653,-0.28241,-0.364227,51.7339,-0.011792,-0.363495,-0.364227,45.0545,-0.0114441,-0.363464,-0.364227,42.3897,-0.0112427,-0.363434,-0.364227,39.7616,-0.0108246,-0.363495,-0.364227,38.4302,-0.0107788,-0.363434,-0.364227,37.0717,-0.0105835,-0.363495,-0.364227,35.7391,-0.0102722,-0.363495,-0.364227,31.7359,-0.0106354,-0.363373,-0.037384,27.7415,-0.000872803,-0.037149,,,,,,,,
2045,-0.183716,63.9792,-0.0107117,-0.183258,-0.284119,60.2814,-0.00882874,-0.283508,-0.365295,51.7374,-0.0118347,-0.364594,-0.365295,45.0581,-0.0114929,-0.364563,-0.365295,42.3932,-0.0112671,-0.364594,-0.365295,39.7651,-0.0108459,-0.364502,-0.365295,38.4338,-0.0107941,-0.364502,-0.365295,37.0752,-0.0106201,-0.364563,-0.365295,35.7427,-0.0102905,-0.364563,-0.365295,31.7395,-0.010672,-0.364594,-0.0363159,27.745,-0.00085144,-0.0360596,,,,,,,,
2046,-0.184784,63.9828,-0.0106873,-0.184235,-0.285187,60.285,-0.00883789,-0.284515,-0.366364,51.741,-0.0118744,-0.36557,-0.366364,45.0617,-0.0115143,-0.36557,-0.366364,42.3968,-0.0113129,-0.365631,-0.366364,39.7687,-0.0108704,-0.365631,-0.366364,38.4374,-0.0108246,-0.365631,-0.366364,37.0788,-0.0106506,-0.365631,-0.366364,35.7462,-0.0103241,-0.365631,-0.366364,31.743,-0.0106934,-0.365662,-0.0352478,27.7486,-0.000787354,-0.035025,,,,,,,,
2047,-0.185852,63.9864,-0.010675,-0.185333,-0.286255,60.2886,-0.00884705,-0.285645,-0.367432,51.7446,-0.011911,-0.366669,-0.367432,45.0652,-0.011557,-0.366669,-0.367432,42.4004,-0.0113251,-0.366699,-0.367432,39.7722,-0.0108856,-0.366699,-0.367432,38.4409,-0.010849,-0.366669,-0.367432,37.0824,-0.010672,-0.366669,-0.367432,35.7498,-0.0103485,-0.366669,-0.367432,31.7466,-0.0107086,-0.36673,-0.0341797,27.7522,-0.000698853,-0.0339569,,,,,,,,
2048,-0.18692,63.9899,-0.0106323,-0.186462,-0.287323,60.2921,-0.00886536,-0.286682,-0.3685,51.7481,-0.0119507,-0.367706,-0.3685,45.0688,-0.0115814,-0.367737,-0.3685,42.4039,-0.011377,-0.367737,-0.3685,39.7758,-0.01091,-0.367767,-0.3685,38.4445,-0.0108582,-0.367706,-0.3685,37.0859,-0.0107056,-0.367767,-0.3685,35.7534,-0.0103668,-0.367767,-0.3685,31.7501,-0.0107269,-0.367767,-0.0331116,27.7557,-0.00067749,-0.0328766,,,,,,,,
2049,-0.187988,63.9935,-0.0106079,-0.187469,-0.288391,60.2957,-0.00886841,-0.287781,-0.369568,51.7517,-0.0119965,-0.368866,-0.369568,45.0723,-0.0116089,-0.368774,-0.369568,42.4075,-0.0113953,-0.368774,-0.369568,39.7794,-0.0109375,-0.368774,-0.369568,38.448,-0.0108826,-0.368835,-0.369568,37.0895,-0.0107574,-0.368805,-0.369568,35.7569,-0.0103973,-0.368835,-0.369568,31.7537,-0.0107513,-0.368835,-0.0320435,27.7593,-0.000622559,-0.0318054,,,,,,,,
2050,-0.189056,63.997,-0.0105896,-0.188568,-0.289459,60.2992,-0.00888672,-0.288757,-0.370636,51.7552,-0.0120026,-0.369843,-0.370636,45.0759,-0.0116333,-0.369873,-0.370636,42.411,-0.0114227,-0.369904,-0.370636,39.7829,-0.0109711,-0.369873,-0.370636,38.4516,-0.0109039,-0.369934,-0.370636,37.093,-0.0108337,-0.369843,-0.370636,35.7605,-0.0104126,-0.369873,-0.370636,31.7573,-0.0107697,-0.369843,-0.0309753,27.7628,-0.000543213,-0.0307526,,,,,,,,
2051,-0.190125,64.0006,-0.0105652,-0.189667,-0.290527,60.3028,-0.00890198,-0.289825,-0.371704,51.7588,-0.0120361,-0.370941,-0.371704,45.0795,-0.0116821,-0.370941,-0.371704,42.4146,-0.0114563,-0.371002,-0.371704,39.7865,-0.0109863,-0.370972,-0.371704,38.4552,-0.0109222,-0.370941,-0.371704,37.0966,-0.0108276,-0.371002,-0.371704,35.764,-0.0104492,-0.370941,-0.371704,31.7608,-0.0107941,-0.370941,-0.0299072,27.7664,-0.000479126,-0.0296753,,,,,,,,
2052,-0.191193,64.0042,-0.0105255,-0.190765,-0.291595,60.3064,-0.00892029,-0.290955,-0.372772,51.7624,-0.0120819,-0.372009,-0.372772,45.083,-0.0117004,-0.371979,-0.372772,42.4182,-0.0114777,-0.37207,-0.372772,39.79,-0.0110046,-0.37204,-0.372772,38.4587,-0.0109283,-0.37204,-0.372772,37.1002,-0.0108337,-0.372009,-0.372772,35.7676,-0.0104645,-0.372009,-0.372772,31.7644,-0.0108307,-0.371948,-0.0288391,27.77,-0.000476074,-0.0286194,,,,,,,,
2053,-0.192261,64.0077,-0.010495,-0.191803,-0.292664,60.3099,-0.00892639,-0.291962,-0.37384,51.7659,-0.0121155,-0.373047,-0.37384,45.0866,-0.011731,-0.373077,-0.37384,42.4217,-0.0114899,-0.373077,-0.37384,39.7936,-0.011026,-0.373047,-0.37384,38.4623,-0.0109467,-0.373047,-0.37384,37.1037,-0.0108429,-0.373108,-0.37384,35.7712,-0.010495,-0.373108,-0.37384,31.7679,-0.0108551,-0.373077,-0.027771,27.7735,-0.000390625,-0.0275848,,,,,,,,
2054,-0.193329,64.0113,-0.0104828,-0.192841,-0.293732,60.3135,-0.00893555,-0.29306,-0.374908,51.7695,-0.0121399,-0.374146,-0.374908,45.0901,-0.0117737,-0.374176,-0.374908,42.4253,-0.0115021,-0.374146,-0.374908,39.7972,-0.0110657,-0.374146,-0.374908,38.4658,-0.010965,-0.374115,-0.374908,37.1073,-0.0108521,-0.374084,-0.374908,35.7747,-0.0105286,-0.374084,-0.374908,31.7715,-0.0108704,-0.374115,-0.0267029,27.7771,-0.000308228,-0.0264862,,,,,,,,
2055,-0.194397,64.0148,-0.0104553,-0.193939,-0.2948,60.317,-0.00896606,-0.294128,-0.375977,51.773,-0.0121765,-0.375214,-0.375977,45.0937,-0.0117859,-0.375183,-0.375977,42.4288,-0.0115387,-0.375244,-0.375977,39.8007,-0.0110565,-0.375275,-0.375977,38.4694,-0.0109802,-0.375214,-0.375977,37.1108,-0.010849,-0.375244,-0.375977,35.7783,-0.0105469,-0.375244,-0.375977,31.7751,-0.0108795,-0.375244,-0.0256348,27.7806,-0.000296021,-0.0254059,,,,,,,,
2056,-0.195465,64.0184,-0.010434,-0.195007,-0.295868,60.3206,-0.00897522,-0.295197,-0.377045,51.7766,-0.0121918,-0.376312,-0.377045,45.0973,-0.0117981,-0.376282,-0.377045,42.4324,-0.0115662,-0.376312,-0.377045,39.8043,-0.0110657,-0.376282,-0.377045,38.473,-0.0109924,-0.376343,-0.377045,37.1144,-0.010849,-0.376312,-0.377045,35.7818,-0.0105682,-0.376312,-0.377045,31.7786,-0.010907,-0.376312,-0.0245667,27.7842,-0.000238037,-0.0243744,,,,,,,,
2057,-0.196533,64.022,-0.0104156,-0.196075,-0.296936,60.3242,-0.00898132,-0.296234,-0.378113,51.7802,-0.0122223,-0.37735,-0.378113,45.1008,-0.0118317,-0.37738,-0.378113,42.436,-0.0115631,-0.377289,-0.378113,39.8078,-0.011087,-0.37735,-0.378113,38.4765,-0.0110016,-0.377319,-0.378113,37.118,-0.0108673,-0.37735,-0.378113,35.7854,-0.0106171,-0.37738,-0.378113,31.7822,-0.01091,-0.37738,-0.0234985,27.7878,-0.000128174,-0.0233093,,,,,,,,
2058,-0.197601,64.0255,-0.0103821,-0.197113,-0.298004,60.3277,-0.00900574,-0.297333,-0.379181,51.7837,-0.012265,-0.378418,-0.379181,45.1044,-0.0118378,-0.378448,-0.379181,42.4395,-0.011615,-0.378387,-0.379181,39.8114,-0.0111084,-0.378418,-0.379181,38.4801,-0.0110107,-0.378387,-0.379181,37.1215,-0.0108734,-0.378418,-0.379181,35.789,-0.0108276,-0.378357,-0.379181,31.7857,-0.0109589,-0.378418,-0.0224304,27.7913,-8.54492e-05,-0.0222382,,,,,,,,
2059,-0.198669,64.0291,-0.0103546,-0.198181,-0.299072,60.3313,-0.00902405,-0.29837,-0.380249,51.7873,-0.0123138,-0.379486,-0.380249,45.1079,-0.011853,-0.379456,-0.380249,42.4431,-0.0116119,-0.379547,-0.380249,39.815,-0.0111176,-0.379547,-0.380249,38.4836,-0.011026,-0.379517,-0.380249,37.1251,-0.0108734,-0.379456,-0.380249,35.7925,-0.0108856,-0.379547,-0.380249,31.7893,-0.0109711,-0.379486,-0.0213623,27.7949,-5.79834e-05,-0.0211456,,,,,,,,
2060,-0.199738,64.0326,-0.0103455,-0.199249,-0.30014,60.3348,-0.00903931,-0.299469,-0.381317,51.7908,-0.0124908,-0.380524,-0.381317,45.1115,-0.0118835,-0.380524,-0.381317,42.4466,-0.0116211,-0.380554,-0.381317,39.8185,-0.0111328,-0.380585,-0.381317,38.4872,-0.0110321,-0.380524,-0.381317,37.1286,-0.0108734,-0.380585,-0.381317,35.7961,-0.010907,-0.380585,-0.381317,31.7929,-0.0111938,-0.380585,-0.0202942,27.7984,3.35693e-05,-0.0201233,,,,,,,,
2061,-0.200806,64.0362,-0.0103241,-0.200348,-0.301208,60.3384,-0.00905762,-0.300507,-0.382385,51.7944,-0.0125336,-0.381592,-0.382385,45.1151,-0.0119171,-0.381592,-0.382385,42.4502,-0.0116486,-0.381622,-0.382385,39.8221,-0.011142,-0.381592,-0.382385,38.4908,-0.0110352,-0.381653,-0.382385,37.1322,-0.0108795,-0.381622,-0.382385,35.7996,-0.010907,-0.381592,-0.382385,31.7964,-0.0112274,-0.381592,-0.0192261,27.802,0.00010376,-0.0190338,,,,,,,,
2062,-0.201874,64.0398,-0.0102875,-0.201447,-0.302277,60.342,-0.00908203,-0.301636,-0.383453,51.798,-0.0125793,-0.38266,-0.383453,45.1186,-0.0118958,-0.38269,-0.383453,42.4538,-0.0116699,-0.38269,-0.383453,39.8256,-0.0111572,-0.38269,-0.383453,38.4943,-0.0110413,-0.382721,-0.383453,37.1358,-0.0108795,-0.38269,-0.383453,35.8032,-0.01091,-0.38269,-0.383453,31.8,-0.0112396,-0.38266,-0.018158,27.8056,0.000125122,-0.0179504,,,,,,,,
