,Potential applied / V,Time / s,WE(1).Current / A,WE(1).Potential / V,Scan,Index,e / (A/s1/2),BaseLine / (A s-1/2),Fcurve / (A/s1/2),Ecurve / (A/s1/2),Dcurve / (A/s1/2),e Reconstructed / (A/s1/2)
270,-0.888671875,240.838646391941,-0.0325836181640625,-0.887451171875,3,11006,-0.0125223,-0.0020975755787464917,-0.00037741693410370627,-0.010011499827099929,-1.3492235235556195e-05,-0.01249998457518568
271,-0.889739990234375,240.860008391887,-0.03258056640625,-0.88836669921875,3,11007,-0.0123274,-0.0021040270310041746,-0.00036084746785595176,-0.00994033358699196,-1.390146300506104e-05,-0.012419109548857148
272,-0.89080810546875,240.881370391833,-0.0325714111328125,-0.8892822265625,3,11008,-0.0121844,-0.002110478490308567,-0.00034500542213894203,-0.009865706146617068,-1.4323088490447105e-05,-0.012335513147555025
273,-0.891876220703125,240.902732391779,-0.0325653076171875,-0.8905029296875,3,11009,-0.0121235,-0.002119080429001048,-0.00032495928693787335,-0.009761018817901682,-1.4905189127678949e-05,-0.012219963722968283
274,-0.8929443359375,240.924094391725,-0.0325714111328125,-0.8917236328125,3,11010,-0.0121527,-0.002127682367693529,-0.0003060779088991936,-0.009650667187260516,-1.5510916035300818e-05,-0.01209993837988854
275,-0.894012451171875,240.945456391671,-0.032586669921875,-0.8929443359375,3,11011,-0.0119865,-0.00213628430638601,-0.0002882936111747863,-0.00953494488744361,-1.6141225606169614e-05,-0.011975664030610577
276,-0.89508056640625,240.966818391617,-0.0325592041015625,-0.8935546875,3,11012,-0.011705,-0.002140585279255605,-0.00027979279312929467,-0.009475163856572651,-1.646590851846097e-05,-0.011912007837476011
277,-0.896148681640625,240.988180391563,-0.0325347900390625,-0.894775390625,3,11013,-0.0116566,-0.0021491872179480852,-0.00026353576121199433,-0.00935195461299031,-1.713496997507001e-05,-0.011781812562125458
278,-0.897216796875,241.009542391509,-0.03253173828125,-0.89569091796875,3,11014,-0.0115889,-0.002155638670205769,-0.0002519659388063082,-0.009256510266569014,-1.765452083048514e-05,-0.011681769396411577
279,-0.898284912109375,241.030904391455,-0.0325103759765625,-0.89691162109375,3,11015,-0.0113783,-0.00216424060889825,-0.0002373257536055624,-0.00912545512682719,-1.837180501909911e-05,-0.011545393294350103
280,-0.89935302734375,241.052266391402,-0.032476806640625,-0.8978271484375,3,11016,-0.0111859,-0.002170692061155933,-0.00022690661045442445,-0.00902449165062739,-1.8928798595951076e-05,-0.011441019120833697
281,-0.900421142578125,241.073628391348,-0.0324432373046875,-0.899658203125,3,11017,-0.0111352,-0.002183594972718009,-0.0002074205046253552,-0.00881628152433841,-2.009387277653403e-05,-0.011227390874458308
282,-0.9014892578125,241.094990391294,-0.032427978515625,-0.9002685546875,3,11018,-0.0109855,-0.0021878959455876043,-0.0002013043650357922,-0.008745164244545757,-2.0497927219427815e-05,-0.01115486248238858
283,-0.902557373046875,241.11635239124,-0.032379150390625,-0.90118408203125,3,11019,-0.0107573,-0.0021943473978452872,-0.00019246664319401156,-0.008637020048020631,-2.1119266193641984e-05,-0.011044953355253571
284,-0.90362548828125,241.137714391186,-0.0323394775390625,-0.9027099609375,3,11020,-0.0106608,-0.0022050998229725654,-0.00017859087176207175,-0.008453197474776174,-2.2196888262553117e-05,-0.010859085057773363
285,-0.904693603515625,241.159076391132,-0.0323028564453125,-0.9033203125,3,11021,-0.0105643,-0.0022094007958421607,-0.0001733248219899363,-0.00837853057985358,-2.2643150614217434e-05,-0.010783899348299895
286,-0.90576171875,241.180438391078,-0.0322662353515625,-0.90484619140625,3,11022,-0.0104188,-0.0022201532139227292,-0.00016082907698402715,-0.008189362827244128,-2.379837383816534e-05,-0.010594143491989049
287,-0.906829833984375,241.201800391024,-0.0322174072265625,-0.9051513671875,3,11023,-0.0102112,-0.0022223037003575273,-0.0001584401782398796,-0.00815113932039328,-2.4036383212953823e-05,-0.010555919582203642
288,-0.90789794921875,241.22316239097,-0.032159423828125,-0.906982421875,3,11024,-0.0100015,-0.0022352066119196027,-0.00014483377834445234,-0.007919469668440276,-2.5515158836428072e-05,-0.01032502521754076
289,-0.908966064453125,241.244524390916,-0.0321044921875,-0.9075927734375,3,11025,-0.0101928,-0.0022395075777424884,-0.00014056311967684885,-0.007841471674234757,-2.6027987686466407e-05,-0.010247570359340562
290,-0.9100341796875,241.265886390862,-0.0321136474609375,-0.9088134765625,3,11026,-0.00984899,-0.002248109523481679,-0.00013239585806177807,-0.007684533127882849,-2.7084705625656016e-05,-0.01009212321505196
291,-0.911102294921875,241.287248390808,-0.0319732666015625,-0.9100341796875,3,11027,-0.00916916,-0.00225671146217416,-0.00012470315209120602,-0.007526575920681965,-2.8184223219897275e-05,-0.00993617475816723
292,-0.91217041015625,241.308610390754,-0.0318878173828125,-0.9112548828125,3,11028,-0.00967273,-0.002265313400866641,-0.00011745742177392131,-0.007367877240117063,-2.9328266467153723e-05,-0.009779976329224779
293,-0.913238525390625,241.3299723907,-0.03193359375,-0.911865234375,3,11029,-0.00970262,-0.0022696143666895265,-0.00011399399934507207,-0.007288333984105822,-2.9917542582166247e-05,-0.009701859892722587
294,-0.914306640625,241.351334390646,-0.0318359375,-0.91339111328125,3,11030,-0.00918684,-0.0022803667918168046,-0.00010577566782915062,-0.007089170173966792,-3.144291798206447e-05,-0.009506755551594812
295,-0.915374755859375,241.372696390593,-0.031768798828125,-0.9136962890625,3,11031,-0.0090896,-0.002282517278251602,-0.00010420451313015595,-0.007049316493377536,-3.175717739364328e-05,-0.009467795462152937
296,-0.91644287109375,241.394058390539,-0.031695556640625,-0.91461181640625,3,11032,-0.00892585,-0.0022889687305092856,-9.962969677414342e-05,-0.006929782532122524,-3.271887371574963e-05,-0.009351099833121703
297,-0.917510986328125,241.415420390485,-0.0316253662109375,-0.9161376953125,3,11033,-0.00881736,-0.0022997211556365638,-9.244695135223682e-05,-0.006730869042313138,-3.438666544896173e-05,-0.009157423814750902
298,-0.9185791015625,241.436782390431,-0.031561279296875,-0.91705322265625,3,11034,-0.00876857,-0.0023061726149409562,-8.838831450375837e-05,-0.006611862302818189,-3.5427754308441526e-05,-0.009041850986571346
299,-0.919647216796875,241.458144390377,-0.03150634765625,-0.9185791015625,3,11035,-0.00866051,-0.0023169250400682344,-8.201601004125321e-05,-0.006414377611737639,-3.7233195063931405e-05,-0.008850551856911058
300,-0.92071533203125,241.479506390323,-0.0314361572265625,-0.919189453125,3,11036,-0.00849841,-0.00232122600589112,-7.959763507259156e-05,-0.006335758988586093,-3.798079395249545e-05,-0.0087745634235023
301,-0.921783447265625,241.500868390269,-0.031365966796875,-0.92041015625,3,11037,-0.00835237,-0.002329827944583601,-7.49727078918589e-05,-0.006179297717207956,-3.952117657415376e-05,-0.00862361954625757
302,-0.9228515625,241.522230390215,-0.0312896728515625,-0.92132568359375,3,11038,-0.00821776,-0.0023362794038879935,-7.168123109971754e-05,-0.006062720836839315,-4.0717185832590984e-05,-0.008511398657659618
303,-0.923919677734375,241.543592390161,-0.0312164306640625,-0.9228515625,3,11039,-0.008065,-0.0023470318290152725,-6.651341416170847e-05,-0.00587010707612189,-4.2791213043015125e-05,-0.008326443532341887
304,-0.92498779296875,241.564954390107,-0.031134033203125,-0.92376708984375,3,11040,-0.00795049,-0.0023534832812729554,-6.359332321880322e-05,-0.0057556585335303894,-4.408581348786394e-05,-0.008216820951510011
305,-0.926055908203125,241.586316390053,-0.03106689453125,-0.92529296875,3,11041,-0.00795357,-0.0023642357064002336,-5.900859932619542e-05,-0.005566980062642873,-4.633076119369998e-05,-0.008036555129563002
306,-0.9271240234375,241.607678389999,-0.0310089111328125,-0.9259033203125,3,11042,-0.00782816,-0.0023685366722231193,-5.7268635147561466e-05,-0.005492283700738996,-4.7260302770739786e-05,-0.007965349310880415
307,-0.928192138671875,241.629040389945,-0.0309234619140625,-0.9271240234375,3,11043,-0.00753479,-0.0023771386109156002,-5.394110830513881e-05,-0.0053443082133032725,-4.917547719892245e-05,-0.007824563409722934
308,-0.92926025390625,241.650402389891,-0.03082275390625,-0.9283447265625,3,11044,-0.00740813,-0.0023857405566547907,-5.0806921013708795e-05,-0.00519832146369096,-5.116792940359528e-05,-0.007686036870763056
309,-0.930328369140625,241.671764389837,-0.0307525634765625,-0.928955078125,3,11045,-0.0074957,-0.0023900415224776764,-4.930879661150333e-05,-0.005126108622868279,-5.219409344865008e-05,-0.007617653035406109
310,-0.931396484375,241.693126389784,-0.03070068359375,-0.93048095703125,3,11046,-0.00740435,-0.0024007939476049546,-4.575390741090791e-05,-0.004947953564171468,-5.485002663073484e-05,-0.007449351445818065
311,-0.932464599609375,241.71448838973,-0.0306182861328125,-0.931396484375,3,11047,-0.00726525,-0.0024072453998626375,-4.374520627419744e-05,-0.004842747993048001,-5.650771801881808e-05,-0.007350246317203654
312,-0.93353271484375,241.735850389676,-0.0305511474609375,-0.9326171875,3,11048,-0.00716756,-0.002415847345601828,-4.1203440376656316e-05,-0.004704514993378755,-5.879578064416737e-05,-0.007220361560001407
313,-0.934600830078125,241.757212389622,-0.03046875,-0.93353271484375,3,11049,-0.00706348,-0.002422298797859511,-3.939451514590666e-05,-0.0046024116910663385,-6.057211266352086e-05,-0.007124677116735277
314,-0.9356689453125,241.778574389568,-0.0303985595703125,-0.93414306640625,3,11050,-0.00692991,-0.0024265997636823966,-3.8232904025303404e-05,-0.004535106780304003,-6.178589402193525e-05,-0.007061725342033639
315,-0.936737060546875,241.799936389514,-0.0303070068359375,-0.93536376953125,3,11051,-0.0067795,-0.002435201709421587,-3.601142423603564e-05,-0.00440236361337156,-6.428651737708047e-05,-0.006937863264406263
316,-0.93780517578125,241.82129838946,-0.030230712890625,-0.93658447265625,3,11052,-0.00678178,-0.002443803648114068,-3.391902268900173e-05,-0.004272153394430991,-6.688777343855669e-05,-0.006816763838672618
317,-0.938873291015625,241.842660389406,-0.0301666259765625,-0.93719482421875,3,11053,-0.00674197,-0.002448104613936954,-3.291886533690312e-05,-0.00420801255932372,-6.822738320392951e-05,-0.006757263421801506
318,-0.93994140625,241.864022389352,-0.0300933837890625,-0.93841552734375,3,11054,-0.00657113,-0.0024567065526294347,-3.1006153295688895e-05,-0.00408168362778539,-7.098714454609753e-05,-0.006640383478256611
319,-0.941009521484375,241.885384389298,-0.0300048828125,-0.93994140625,3,11055,-0.00646766,-0.002467458977756713,-2.877078258949863e-05,-0.00392747506897096,-7.459336022516622e-05,-0.006498298189542337
320,-0.94207763671875,241.906746389244,-0.0299346923828125,-0.941162109375,3,11056,-0.00646023,-0.002476060916449194,-2.7099090028686098e-05,-0.003807100837860937,-7.760893312427585e-05,-0.006387869777463093
321,-0.943145751953125,241.92810838919,-0.0298675537109375,-0.94207763671875,3,11057,-0.00643517,-0.0024825123757535863,-2.5909376752673356e-05,-0.0037185776607730624,-7.994981279110965e-05,-0.006306949226070432
322,-0.9442138671875,241.949470389136,-0.029803466796875,-0.94329833984375,3,11058,-0.00632337,-0.0024911143144460673,-2.4403942820245588e-05,-0.003602899603371662,-8.318040631374536e-05,-0.00620159826695172
323,-0.945281982421875,241.970832389082,-0.0297210693359375,-0.9442138671875,3,11059,-0.00618243,-0.00249756576670375,-2.333255393878892e-05,-0.0035179090817413806,-8.568811401370188e-05,-0.0061244955163976215
324,-0.94635009765625,241.992194389028,-0.029644775390625,-0.94451904296875,3,11060,-0.00614374,-0.0024997162531385482,-2.298598035988525e-05,-0.0034899158304019413,-8.654058443687128e-05,-0.006099158648337247
325,-0.947418212890625,242.013556388975,-0.02957763671875,-0.9466552734375,3,11061,-0.00613005,-0.002514769644088712,-2.069990458290843e-05,-0.0032986761024293527,-9.274821476409995e-05,-0.005926893865865073
326,-0.948486328125,242.034918388921,-0.0295135498046875,-0.947265625,3,11062,-0.0060598,-0.0025190706169583073,-2.0089533365519025e-05,-0.003245547713491407,-9.46016105045779e-05,-0.005879309474319811
327,-0.949554443359375,242.056280388867,-0.0294403076171875,-0.94879150390625,3,11063,-0.00593712,-0.0025298230420855855,-1.864119006546326e-05,-0.003115651432938228,-9.939737454513286e-05,-0.005763513039634409
328,-0.95062255859375,242.077642388813,-0.029364013671875,-0.94940185546875,3,11064,-0.0058944,-0.002534124007908471,-1.8091524367050137e-05,-0.0030648575982220355,-0.00010138249466120336,-0.005718455625158761
329,-0.951690673828125,242.099004388759,-0.029302978515625,-0.9503173828125,3,11065,-0.00593287,-0.0025405754672128637,-1.7297264238757882e-05,-0.0029899071243176013,-0.00010443410129023322,-0.0056522139570594565
330,-0.9527587890625,242.120366388705,-0.029248046875,-0.9515380859375,3,11066,-0.0058465,-0.0025491774059053446,-1.6292226997925423e-05,-0.0028922739980794484,-0.00010864494134048147,-0.0055663885723232
331,-0.953826904296875,242.141728388651,-0.0291717529296875,-0.95245361328125,3,11067,-0.00571745,-0.0025556288581630275,-1.5576960985858534e-05,-0.00282076106433843,-0.00011191306437535849,-0.005503879947862674
332,-0.95489501953125,242.163090388597,-0.0291015625,-0.95367431640625,3,11068,-0.00566235,-0.0025642307968555085,-1.467187994681751e-05,-0.002727670609967093,-0.00011642247483015922,-0.0054229957615995784
333,-0.955963134765625,242.184452388543,-0.029034423828125,-0.95489501953125,3,11069,-0.00568756,-0.002572832742594699,-1.3819386901799347e-05,-0.0026371349505557974,-0.00012111171729015777,-0.005344898797342453
334,-0.95703125,242.205814388489,-0.028985595703125,-0.955810546875,3,11070,-0.00567096,-0.002579284194852382,-1.3212684223293919e-05,-0.0025708899854845926,-0.00012475086866820163,-0.005288137733228469
335,-0.958099365234375,242.227176388435,-0.0289215087890625,-0.9564208984375,3,11071,-0.0056314,-0.0025835851606752676,-1.2823086816904942e-05,-0.002527507362424245,-0.00012723685987679845,-0.005251152469793216
336,-0.95916748046875,242.248538388381,-0.02886962890625,-0.95794677734375,3,11072,-0.00557071,-0.0025943375858025457,-1.189861378214671e-05,-0.0024217491528654967,-0.00013366825045382205,-0.005161653602904011
337,-0.960235595703125,242.269900388327,-0.02879638671875,-0.95916748046875,3,11073,-0.00533628,-0.0026029395244950267,-1.120725879096005e-05,-0.0023398779945378698,-0.00013904387693049154,-0.005093068654754349
338,-0.9613037109375,242.291262388273,-0.0287109375,-0.95977783203125,3,11074,-0.00548223,-0.002607240497364622,-1.0876794070002612e-05,-0.002299840282045098,-0.00014181125129349249,-0.005059768824773215
339,-0.962371826171875,242.312624388219,-0.02869873046875,-0.960693359375,3,11075,-0.00558742,-0.002613691949622305,-1.03992779440909e-05,-0.0022408914310935307,-0.00014606462821515256,-0.005011047286875079
340,-0.96343994140625,242.333986388165,-0.0286285400390625,-0.96221923828125,3,11076,-0.0052289,-0.002624444374749584,-9.649548009517433e-06,-0.0021455521174065357,-0.00015343522547908148,-0.004933081265644718
341,-0.964508056640625,242.355348388112,-0.0285369873046875,-0.9637451171875,3,11077,-0.00531439,-0.002635196799876862,-8.953869421375656e-06,-0.0020537738631410765,-0.00016117261740299113,-0.004859097149842305
342,-0.965576171875,242.376710388058,-0.0285186767578125,-0.96466064453125,3,11078,-0.00543117,-0.0026416482591812545,-8.56077366387905e-06,-0.0020003793494381638,-0.00016599845547261825,-0.004816586837755916
343,-0.966644287109375,242.398072388004,-0.02845458984375,-0.96527099609375,3,11079,-0.00520627,-0.00264594922500414,-8.308345379076002e-06,-0.0019654679069948003,-0.00016929452324441905,-0.004789020000622435
344,-0.96771240234375,242.41943438795,-0.0283843994140625,-0.96710205078125,3,11080,-0.0052007,-0.0026588521365662164,-7.594847887764918e-06,-0.0018639562750335631,-0.00017957450340971425,-0.004709977762897259
345,-0.968780517578125,242.440796387896,-0.0283416748046875,-0.96771240234375,3,11081,-0.00529974,-0.002663153102389102,-7.370901489819858e-06,-0.0018311736584767778,-0.00018313589397364895,-0.004684833556329348
346,-0.9698486328125,242.462158387842,-0.028302001953125,-0.96832275390625,3,11082,-0.00523255,-0.0026674540752586965,-7.1535581635461e-06,-0.001798908343845977,-0.00018676678535053696,-0.004660282762618756
347,-0.970916748046875,242.483520387788,-0.028240966796875,-0.96954345703125,3,11083,-0.00513466,-0.0026760560139511775,-6.737909060914309e-06,-0.001735905876764917,-0.00019424231078471265,-0.004612942110561721
348,-0.97198486328125,242.504882387734,-0.0281890869140625,-0.970458984375,3,11084,-0.0051886,-0.0026825074662088612,-6.442099449110876e-06,-0.0016899674827885404,-0.0002000412893751425,-0.004578958337821655
349,-0.973052978515625,242.52624438768,-0.0281524658203125,-0.97198486328125,3,11085,-0.00517305,-0.0026932598913361394,-5.9776600116360754e-06,-0.001615845078355999,-0.0002100865000163126,-0.004525169129720088
350,-0.97412109375,242.547606387626,-0.0280975341796875,-0.97320556640625,3,11086,-0.00507477,-0.0027018618300286203,-5.630335091243896e-06,-0.001558690463161115,-0.00021847781778880078,-0.004484660446069781
351,-0.975189208984375,242.568968387572,-0.0280426025390625,-0.97381591796875,3,11087,-0.00498873,-0.0027061628028982156,-5.464315268776195e-06,-0.0015308110477693926,-0.00022279593426221913,-0.004465234100198603
352,-0.97625732421875,242.590330387518,-0.027984619140625,-0.97503662109375,3,11088,-0.00508749,-0.0027147647415906957,-5.146817642275007e-06,-0.0014764181723153358,-0.00023168470616058933,-0.004428014437708896
353,-0.977325439453125,242.611692387464,-0.02796630859375,-0.97625732421875,3,11089,-0.0051399,-0.0027233666802831766,-4.847767842788835e-06,-0.0014238068188493485,-0.0002409206920817638,-0.004392941959057078
354,-0.9783935546875,242.63305438741,-0.0279144287109375,-0.97747802734375,3,11090,-0.00497112,-0.0027319686189756576,-4.566093980976884e-06,-0.0013729296692748486,-0.00025051684612951964,-0.004359981228361003
355,-0.979461669921875,242.654416387356,-0.0278564453125,-0.9783935546875,3,11091,-0.00493528,-0.00273842007828005,-4.365631802249126e-06,-0.0013358816205155236,-0.0002579583648441529,-0.004336625695441976
356,-0.98052978515625,242.675778387303,-0.027813720703125,-0.97991943359375,3,11092,-0.00499718,-0.0027491725034073282,-4.050894099971257e-06,-0.0012761908584712493,-0.0002708436593760197,-0.004300257915354569
357,-0.981597900390625,242.697140387249,-0.0277801513671875,-0.98052978515625,3,11093,-0.00500383,-0.002753473469230214,-3.931446922680596e-06,-0.0012530174020767772,-0.0002761719182066539,-0.004286594236436325
358,-0.982666015625,242.718502387195,-0.0277374267578125,-0.98175048828125,3,11094,-0.00491142,-0.002762075407922695,-3.703014812659607e-06,-0.0012078440595728397,-0.00028713701928488583,-0.004260759501593081
359,-0.983734130859375,242.739864387141,-0.027685546875,-0.98297119140625,3,11095,-0.00490286,-0.002770677346615176,-3.4878554823339467e-06,-0.0011641981702259592,-0.0002985260880339246,-0.0042368894603573935
360,-0.98480224609375,242.761226387087,-0.0276519775390625,-0.9832763671875,3,11096,-0.00493331,-0.002772827833049973,-3.4360480993795367e-06,-0.001153520155035855,-0.00030144140371056785,-0.004231225439895775
361,-0.985870361328125,242.782588387033,-0.0276123046875,-0.98480224609375,3,11097,-0.00490321,-0.002783580258177252,-3.1883281970373827e-06,-0.0011014967392347008,-0.00031643858824412436,-0.0042047039138531144
362,-0.9869384765625,242.803950386979,-0.0275726318359375,-0.9857177734375,3,11098,-0.00485136,-0.002790031710434935,-3.0483533001159413e-06,-0.0010713517400517568,-0.0003257824964480858,-0.004190214300234894
363,-0.988006591796875,242.825312386925,-0.02752685546875,-0.98663330078125,3,11099,-0.0048523,-0.0027964831697393274,-2.9145234782552754e-06,-0.0010419865434934436,-0.0003353941593633304,-0.004176778396074356
364,-0.98907470703125,242.846674386871,-0.027496337890625,-0.9881591796875,3,11100,-0.00489106,-0.0028072355948666064,-2.7044025921309856e-06,-0.0009947296957729598,-0.0003520281392323173,-0.004156697832464014
365,-0.990142822265625,242.868036386817,-0.0274627685546875,-0.98907470703125,3,11101,-0.00486643,-0.0028136870471242893,-2.585673135602834e-06,-0.0009673584474213464,-0.00036238930154463764,-0.004146020469225875
366,-0.9912109375,242.889398386763,-0.0274261474609375,-0.99029541015625,3,11102,-0.00484279,-0.0028222889858167703,-2.4354356322595064e-06,-0.0009319748647529507,-0.0003766641904226453,-0.004133363476624626
367,-0.992279052734375,242.910760386709,-0.0273895263671875,-0.9912109375,3,11103,-0.00479099,-0.0028287404451211627,-2.3285143259903115e-06,-0.0009062491426624116,-0.00038772548748870804,-0.004125043589598273
368,-0.99334716796875,242.932122386655,-0.0273468017578125,-0.99212646484375,3,11104,-0.00478776,-0.0028351918973788456,-2.2262872236915373e-06,-0.0008812012651958015,-0.000399100038373472,-0.004117719488171811
369,-0.994415283203125,242.953484386601,-0.0273193359375,-0.99334716796875,3,11105,-0.00486884,-0.0028437938360713266,-2.096931417032474e-06,-0.0008488307572988183,-0.00041476756196325313,-0.004109489086750431
370,-0.9954833984375,242.974846386547,-0.0272979736328125,-0.9942626953125,3,11106,-0.00485192,-0.0028502452883290104,-2.004871333875667e-06,-0.0008253024942227883,-0.00042690514139381104,-0.004104457795279485
371,-0.996551513671875,242.996208386494,-0.0272613525390625,-0.9954833984375,3,11107,-0.0047894,-0.0028588472270214904,-1.8883806376702199e-06,-0.0007949016619543568,-0.00044362080067966166,-0.004099258070293179
372,-0.99761962890625,243.01757038644,-0.027227783203125,-0.99639892578125,3,11108,-0.00479872,-0.0028652986863258838,-1.80547632197462e-06,-0.0007728091201513645,-0.0004565680884650645,-0.0040964813712642874
373,-0.998687744140625,243.038932386386,-0.0272003173828125,-0.9979248046875,3,11109,-0.00481707,-0.002876051111453162,-1.6753115497639555e-06,-0.0007372933694087746,-0.00047895548344260836,-0.004093975275854309
374,-0.999755859375,243.060294386332,-0.0271728515625,-0.99822998046875,3,11110,-0.00478771,-0.0028782015908412496,-1.6504271400789376e-06,-0.0007303811988058799,-0.0004835572977083337,-0.0040937905144955425
375,-1.00082397460938,243.081656386278,-0.0271392822265625,-0.999755859375,3,11111,-0.00476373,-0.0028889540159685286,-1.53144054904809e-06,-0.0006967463468073552,-0.0005072072624902012,-0.004094439065815133
376,-1.00189208984375,243.103018386224,-0.02711181640625,-1.0009765625,3,11112,-0.00480598,-0.0028975559617077182,-1.4424579223053268e-06,-0.0006709192062374584,-0.0005269175555159787,-0.00409683518138346
377,-1.00296020507813,243.12438038617,-0.027093505859375,-1.0015869140625,3,11113,-0.00487506,-0.002901856927530604,-1.399924712863701e-06,-0.0006583549321711005,-0.0005370440730704509,-0.004098655857485019
378,-1.0040283203125,243.145742386116,-0.0270782470703125,-1.00311279296875,3,11114,-0.0048228,-0.002912609352657882,-1.2989979495801623e-06,-0.0006279317895197146,-0.0005631756631576736,-0.00410501580328485
379,-1.00509643554688,243.167104386062,-0.0270416259765625,-1.00372314453125,3,11115,-0.00475843,-0.0029169103255274774,-1.2606948280997743e-06,-0.0006161475904403306,-0.000573962319358888,-0.004108280930154796
380,-1.00616455078125,243.188466386008,-0.0270172119140625,-1.00494384765625,3,11116,-0.00481745,-0.0029255122642199574,-1.1874436344962166e-06,-0.0005932189235538806,-0.0005961250578779181,-0.004116043689286252
381,-1.00723266601563,243.209828385954,-0.027001953125,-1.00616455078125,3,11117,-0.00487282,-0.0029341142029124384,-1.11844861553917e-06,-0.0005711191365306124,-0.0006190945408445311,-0.004125446328903121
382,-1.00830078125,243.2311903859,-0.0269866943359375,-1.007080078125,3,11118,-0.00484097,-0.002940565655170122,-1.069346164349385e-06,-0.0005550712850037798,-0.0006368663443675333,-0.004133572630705785
383,-1.00936889648438,243.252552385846,-0.0269561767578125,-1.00799560546875,3,11119,-0.00468356,-0.002947017107427807,-1.022399423023554e-06,-0.0005394622497523173,-0.0006551171256764287,-0.0041426188822795765
384,-1.01043701171875,243.273914385792,-0.0269134521484375,-1.00982666015625,3,11120,-0.00483901,-0.002959920018989882,-9.345986167062876e-07,-0.0005095155940384783,-0.0006930999634266444,-0.004163470175071711
385,-1.01150512695313,243.295276385738,-0.026934814453125,-1.0101318359375,3,11121,-0.00500889,-0.0029620705054246793,-9.207164164002283e-07,-0.0005046845524377224,-0.0006996273076026731,-0.004167303081881475
386,-1.0125732421875,243.316638385685,-0.02691650390625,-1.011962890625,3,11122,-0.00481251,-0.0029749734169867556,-8.416478626344071e-07,-0.00047662284427434255,-0.0007400110032762215,-0.004192448912399954
387,-1.01364135742188,243.338000385631,-0.0268798828125,-1.01318359375,3,11123,-0.00483322,-0.0029835753556792357,-7.92744901221628e-07,-0.00045876755253273247,-0.0007681264862126441,-0.004211262139325834
388,-1.01470947265625,243.359362385577,-0.0268798828125,-1.0137939453125,3,11124,-0.00497794,-0.0029878763215021214,-7.693695331113731e-07,-0.0004500867351053772,-0.0007825525260610687,-0.004221284952201679
389,-1.01577758789063,243.380724385523,-0.0268768310546875,-1.014404296875,3,11125,-0.00497966,-0.0029921772943717166,-7.466833889957501e-07,-0.00044156659002989897,-0.0007972288011526568,-0.004231719368943268
390,-1.016845703125,243.402086385469,-0.0268646240234375,-1.01531982421875,3,11126,-0.00493224,-0.0029986287466294004,-7.139022811710403e-07,-0.00042908147568134907,-0.0008197200551407921,-0.004248144179732713
391,-1.01791381835938,243.423448385415,-0.0268463134765625,-1.01654052734375,3,11127,-0.00491264,-0.0030072306853218813,-6.724218268640264e-07,-0.00041297093401302835,-0.0008506171944749429,-0.004271491235636716
392,-1.01898193359375,243.444810385361,-0.0268341064453125,-1.01776123046875,3,11128,-0.00498118,-0.0030158326240143623,-6.333515456785971e-07,-0.00039745348486580287,-0.000882579163988352,-0.004296498624414196
393,-1.02005004882813,243.466172385307,-0.0268341064453125,-1.01837158203125,3,11129,-0.00501993,-0.0030201335968839576,-6.14676118822258e-07,-0.00038991058907304554,-0.0008989684562834678,-0.004309627318359293
394,-1.0211181640625,243.487534385253,-0.026824951171875,-1.0198974609375,3,11130,-0.00499993,-0.003030886022011235,-5.70361399201719e-07,-0.00037166242277861765,-0.000941161465816093,-0.004344280272005147
395,-1.02218627929688,243.508896385199,-0.0268157958984375,-1.0211181640625,3,11131,-0.00501229,-0.003039487960703716,-5.372212194011125e-07,-0.0003576699510628116,-0.000976200374546001,-0.004373895507531929
396,-1.02325439453125,243.530258385145,-0.0268096923828125,-1.02203369140625,3,11132,-0.00504668,-0.0030459394129613996,-5.136359796884732e-07,-0.00034751652136527015,-0.0010032478496673778,-0.004397217419973736
397,-1.02432250976563,243.551620385091,-0.026806640625,-1.02264404296875,3,11133,-0.00504642,-0.003050240385830993,-4.984905660001318e-07,-0.00034090552962339746,-0.0010216521569650031,-0.004413296562985393
398,-1.025390625,243.572982385037,-0.0267974853515625,-1.02386474609375,3,11134,-0.0050649,-0.003058842324523476,-4.6952635662468247e-07,-0.0003280524644452525,-0.0010593712914869784,-0.0044467356068123316
399,-1.02645874023438,243.594344384983,-0.0267974853515625,-1.025390625,3,11135,-0.00508828,-0.003069594749650753,-4.356761252408062e-07,-0.0003126550972335302,-0.0011082644618882528,-0.004490949984897777
400,-1.02752685546875,243.615706384929,-0.0267913818359375,-1.02630615234375,3,11136,-0.00509444,-0.0030760462019084377,-4.1654894731151055e-07,-0.0003037606222676418,-0.0011385519482662349,-0.004518775321389626
401,-1.02859497070313,243.637068384876,-0.0267913818359375,-1.02783203125,3,11137,-0.00515387,-0.003086798627035715,-3.8651809164119617e-07,-0.00028948736712529734,-0.001190655118930959,-0.004567327631183612
402,-1.0296630859375,243.658430384822,-0.0267974853515625,-1.0284423828125,3,11138,-0.00521417,-0.0030910995999053103,-3.7512096093495796e-07,-0.00028396503917842587,-0.0012120748813400336,-0.004587514641384705
403,-1.03073120117188,243.679792384768,-0.0268035888671875,-1.02996826171875,3,11139,-0.0051941,-0.0031018520250325875,-3.480768320049595e-07,-0.0002706097417795483,-0.0012671001079180761,-0.004639909951562217
